ID	AUTHOR	YEAR	LIST_SUFFIX	ITEMS	TAGS	SOURCE_LANGUAGE	TARGET_LANGUAGE	URL	REFS	PDF	NOTE	PAGES	ALIAS
Carling-2017-87k	Carling, Gerd and Larsson, Filip and Cronhamn, Sandra and Farren, Rob and Aliyev, Elnur and Johansson, Niklas and Chukhua, Merab and Goergens, Anne and Vamling, Karina and Cathcart, Chundra and Tetraze, Maka and Lomadze, Tamuna and Holmer, Arthur and Avidzba, Leila and Gvantseladze, Teimuraz and Khalilov, Madzhid and Cabral, Ana Suelly Arruda Câmara and Mana, Joaquim and Sinha, Vera da Silva and Sampaio, Wany and Sinha, Chris and Gakran, Nanblá and Sabino, Wary Kamaiurá and Kamaiura, Aisanain Páltu and Nahukua, Kaman and Mehinako, Makaulaka	2017	k	87	basic,areal	English	Turkic languages	https://diacl.ht.lu.se/WordList/Index	Carling2017		A list of basic cultural terms for the Turkic languages.		
Nagano-2013-1256	Nagano, Yasuhiko and Prins, Marielle	2013		1256	questionnaire,areal	English	South-East Asian Languages	https://htq.minpaku.ac.jp/databases/rGyalrong/lang/area/index.php?langindex=eng	Nagano2013		The results of an international joint survey of the rGyalrongic languages, originally published by the authors in their own website.		
Yang-2011-1014	Yang, Cathryn	2011		1014	questionnaire	Chinese	Lalo Languages	https://www.sil.org/system/files/reapdata/45/63/47/45634767234331504727329755903316120678/Yang_Lalo_Sept_2011.pdf	Yang2011		A survey of Lalo regional varieties for research in phylogenetics, dialectometry and sociolinguistics.		
Vejdemo-2016-167	Vejdemo, Susanne and Hörberg, Thomas	2016		167	basic, ratings, ranked	English	Global	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0147924#pone.0147924.ref032	Vejdemo2016		This list represents 167 content words, built upon the list by [Pagel et al. (2007)](:ref:Pagel-2007-200). It was originally compiled with the purpose of assessing the rate of lexical replacement for the specified concepts in English, Danish, Dutch, German and Swedish, according to word class, frequency, age of acquisition, synonyms, arousal, imageability and average mutual information either from published databases or from corpora and lexica. The data are ranked based on the measurements in the Rate column, reflecting the degree of borrowability for each concept.		
Lieberherr-2017-100	Lieberherr, Ismael and Bodt, Timotheus Adrianus	2017		100	basic	English	Kho-Bwa languages	https://escholarship.org/uc/item/4t27h5fg	Lieberherr2017		The given list was compiled to test the relatedness of 22 Kho-Bwa languages, supposedly constituting a separate branch within the Tibeto-Burman subgroup. The analysis of their shared core vocabulary also included 7 other Tibeto-Burman varieties to contrast them with the Kho-Bwa languages. This list is mainly based on the Leipzig-Jakarta 100 concept list [(Haspelmath and Tadmor 2009)](:bib:Haspelmath2009), with some entries, considered ambiguous by the compilers, being replaced with items from [the Swadesh list (1971)](:ref:Swadesh-1971-100).		
Chacon-2017-102	Chacon, Thiago Costa	2017		102	basic	English	Arawakan and Tucanoan languages		Chacon2017		A list of 102 items used to analyze contact between Arawakan and Tucanoan languages in South America. The list consists of the [100 concepts of Swadesh (1955)](:ref:Swadesh-1955-100), in addition to two doublings of BREAST and BURN.		
Chacon-2017-129	Chacon, Thiago Costa	2017		129	basic,areal	English	Arawakan and Tucanoan languages		Chacon2017		A list of 129 items used to analyze contact between Arawakan and Tucanoan languages in South America. The list is a subset of [Huber and Reed (1992)](:ref:Huber-1992-375) and supplements [Chacon-2017-102](:ref:Chacon-2017-102), also used as a basis for [this study](:bib:Chacon2017), with more areal centric concepts.		
Hays-1972-11	Hays, David G. and Margolis, Enid and Naroll, Raoul and Perkins, Dale R.	1972		11	colors	English	global languages	http://dx.doi.org/10.1525/aa.1972.74.5.02a00050	Hays1972	Hays1972	Eleven focal colors selected to measure the co-evolution of basic color terms and social complexity.	1118	
Backstrom-1992-210c	Backstrom, Peter C. and Radloff, Carla F.	1992	c	205	basic,areal	English	Burushaski dialects		Backstrom1992		The concrete 205-item list for Burushaski dialects from the sociolinguistic survey of languages in Northern Pakistan (see the [general list of 210 items](:ref:Backstrom-1992-210a)).	243-260	
Backstrom-1992-210d	Backstrom, Peter C. and Radloff, Carla F.	1992	d	201	basic,areal	English	Wakhi dialects		Backstrom1992		The concrete 201-item list for Wakhi dialects from the sociolinguistic survey of languages in Northern Pakistan (see the [general list of 210 items](:ref:Backstrom-1992-210a)).	273-284	
Backstrom-1992-210e	Backstrom, Peter C. and Radloff, Carla F.	1992	e	209	basic,areal	English	Domaaki		Backstrom1992		The concrete 209-item list for Domaaki from the sociolinguistic survey of languages in Northern Pakistan (see the [general list of 210 items](:ref:Backstrom-1992-210a)).	293-295	
Backstrom-1992-210f	Backstrom, Peter C. and Radloff, Carla F.	1992	f	205	basic,areal	English	Shina dialects		Backstrom1992		The concrete 205-item list for Shina dialects from the sociolinguistic survey of languages in Northern Pakistan (see the [general list of 210 items](:ref:Backstrom-1992-210a)).	302-369	
Petroni-2010-100	Petroni, Filippo and Serva, Maurizio	2010		100	stable, ranked	English	Indo-European languages	https://iopscience.iop.org/article/10.1088/1742-5468/2010/03/P03015	Petroni2010		The present list was created in the development of methods of automated reconstruction of language relationships, tested on the Indo-European languages. It was initially based on [Dyen's 200-item dataset](:ref:Dyen-1992-200), identical to [Swadesh's list (1952)](:ref:Swadesh-1952-200), but, for the purpose of the study, was reduced to 100 concepts with the highest stability measures. As pointed out by the authors, the list does not make use of any historical information such as cognacy. Instead, it is designed to compare words with the same meaning for computing lexical distances between lexemes and establishing relationships among languages without the need for historical input.	1-10	
Luniewska-2019-299	Łuniewska, Magdalena AND Wodniecka, Zofia AND Miller, Carol A. AND Smolík, Filip AND Butcher, Morna AND Chondrogianni, Vasiliki AND Hreich, Edith Kouba AND Messarra, Camille AND A. Razak, Rogayah AND Treffers-Daller, Jeanine AND Yap, Ngee Thai AND Abboud, Layal AND Talebi, Ali AND Gureghian, Maribel AND Tuller, Laurice AND Haman, Ewa	2019		299	acquisition,ratings	Afrikaans, AmericanEnglish, Catalan, Czech, Danish, Dutch, English, Finnish, Gaelic, German, Greek, Hebrew, Hungarian, Icelandic, Irish, Xhosa, Italian, LebaneseArabic, Lithuanian, Luxembourgish, Malay, Maltese, Persian, Polish, Russian, SouthAfricanEnglish, Serbian, Slovak, Spanish, Swedish, Turkish, WesternArmenian	Global	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0220611	Luniewska2019		An updated version of [Luniewska-2016-299](:ref:Luniewska-2016-299), including seven additional languages with respective age of acquisition information. This version also includes higher precision numbers for the acquisiton variables.		
Pereira-2018-180	Pereira, Francisco and Lou, Bin and Pritchett, Brianna and Ritter, Samuel and Gershman, Samuel J. and Kanwisher, Nancy and Botvinick, Matthew and Fedorenko, Evelina	2018		180	specific	English	English	https://www.nature.com/articles/s41467-018-03068-4	Pereira2018		The given list was compiled in the frameworks of research on the neural basis of semantic representations. As reported by the authors, it resulted from clustering words from [massive text corpora](:bib:Brysbaert2014) into 180 semantic groups, covering the entire semantic space of the corpora. The most representative concepts, manually selected from each cluster, were then used as input stimuli in three fMRI experiments in order to investigate the relationship between the linguistic representations and the resulting imaging data. The researchers report that semantic information is not confined to a specific brain region, as commonly assumed, but rather distributed across several high-level cortical networks.	1-13	
Dunn-2017-12	Dunn, Michael and Dewey, Tonya Kim and Arnett, Carlee and Eythórsson, Thórhallur and Barðdal, Jóhanna	2017		12	historical	English	Germanic	https://muse.jhu.edu/article/651291	Dunn2017		This list was compiled in the development of the model, accounting for the evolutionary change in noncanonically case-marked argument structure constructions in the Germanic languages. The data for this study come from the database compiled by the NonCanCase project at the University of Bergen and the EVALISA project at Ghent University and represent twelve cognate sets of predicates with dative- and accusative-subject marking from Proto-Germanic to the modern languages. Additionally, the dataset contains the information on the chronological order of the cases, assigned to the subject by each verb.	e1-e22	
Stoll-1884-259	Stoll, Otto	1884		259	basic	German	Mayan languages		Stoll1884		This list underlies the comparative study of the 16 Mayan languages, spoken outside the Republic of Guatemala. Its vocabulary was originally compiled and the corresponding data were collected by Berendt around the middle of the 19th century, later published by Stoll in 1884 with minor modifications. The languages are ordered according to the degree of their relatedness to the Mayan family, starting from the most genetically remote variety. It is also worth noting that the variety of Chol, recorded by Berendt, is reported to have undergone some significant changes after the point of its documentation.		
Chan-2019-133	Chan, Eugene S. L.	2019		133	questionnaire	English	Global	https://mpi-lingweb.shh.mpg.de/numeral/	Chan2019		This list is derived from [the extensive database Numeral Systems of the World's Languages](https://mpi-lingweb.shh.mpg.de/numeral/) and represents numerals in roughly 7,000 of the world's languages. Concepts marked with true in the core column represent data points from the original questionnaire, concepts marked with false in the core column represent additional concepts provided by language informants.		
Lithgow-1976-50	Lithgow, David R.	1976		50	basic	English	Austronesian	http://sealang.net/archives/pl/pdf/PL-C39.441.pdf	Lithgow1976		The given list represents 50 concepts from Swadesh's list of, presumably, [100 items](:ref:Swadesh-1955-100) (as the author does not elucidate which of his lists was used as the basis). It was employed in the analysis of the relationships between 40 Austronesian and 8 non-Austronesian languages of the Milne Bay Province on the basis of cognate counting.	441-523	
Lithgow-1976-7	Lithgow, David R.	1976		7	specific	English	Austronesian	http://sealang.net/archives/pl/pdf/PL-C39.441.pdf	Lithgow1976		A list of free personal pronouns, used together with the basic 50-item [vocabulary list](:ref:Lithgow-1976-50) in the analysis of the cognate relationships between 40 Austronesian and 8 non-Austronesian languages of the Milne Bay Province.	441-523	
Kleinewillinghoefer-2014-16	Kleinewillinghoefer, Ulrich	2014		16	specific	English	Bikwin and Jen languages		Kleinewillinghoefer2014		The present list was compiled to investigate the relationships between Bikwin and Jen languages, based on their numeral and pronominal systems.		
Kleinewillinghoefer-2015-119	Kleinewillinghoefer, Ulrich	2015		119	basic	English	Bikwin and Jen languages		Kleinewillinghoefer2015		The present list, built entirely upon the [100-item list by Swadesh](:ref:Swadesh-1955-100), was used to analyze the relationships between the laguages of the Bikwin-Jen group. The data for this list is reported to have come from the research in Nigeria, conducted in 1990-1995 in the framework of Kulturentwicklung und Sprachgeschichte im Naturraum Westafrikanische Savanne.		
Othaniel-2017-300	Othaniel, Nlabephee Kefas	2017		300	basic	English	Jen languages		Othaniel2017		This list is taken from the [unpublished master thesis](:bib:Othaniel2017), presenting a phonological comparative study of the Jen language cluster, and it bears strong resemblance to the [200-item list by Swadesh (1952)](Swadesh-1952-200).		
Nordlinger-2019-57	Nordlinger, Rachel and Thieberger, Nick	2019		57	basic	English	Australian	https://arts.unimelb.edu.au/research-unit-for-indigenous-language/research/current-research-projects/50-words-project	Nordlinger2019		The given list underlies the [50 words project](https://arts.unimelb.edu.au/research-unit-for-indigenous-language/research/current-research-projects/50-words-project), initiated by the Research Unit for Indigenous Language and aimed at collecting data on Australian languages for, primarily, teaching purposes. Note, however, that, despite the name of the project, the list represents 57 lexical items.		
Ritchie-2019-111	Ritchie, Sandy and Sproat, Richard and Gorman, Kyle and van Esch, Daan and Schallhart, Christian and Bampounis, Nikos and Brard, Benoît and Fromseier Mortensen, Jonas and Holt, Millie and Mahon, Eoin	2019		111	questionnaire	English	Global	https://www.isca-speech.org/archive/Interspeech_2019/pdfs/2807.pdf	Ritchie2019		This list represents 111 numerals, used in the development of computational solutions to number verbalization in various languages. This initiative is part of a broader research effort at Google, enhancing the available machine learning techniques for building number names grammars across a wide range of languages for application in automatic speech recognition and text-to-speech synthesis systems.	3530-3534	
Joo-2019-100	Joo, Ian	2019		100	basic	English	Global		Joo2019		This list of 100 items is based on the [Leipzig-Jakarta concept list](:ref:Tadmor-2009-100) and was employed in the study of phonosemantic patterns in the basic vocabulary of 66 genealogically unrelated languages.	1-12	
Tolmie-1884-211	Tolmie, William F. and Dawson, George M.	1884		211	basic	English	Languages of the Native Tribes of British Columbia	https://open.library.ubc.ca/collections/bcbooks/items/1.0222394	Tolmie1884	Tolmie1884	This collection of 211 items, based on [Instructions for Research Relative to the Ethnology and Philology of America](:bib:Gibbs1863), was collected by the authors during expeditions in the British Columbia territory during the winters of 1875 and 1876. It contains basic vocabulary terms in addition to local flora and fauna terms. The core list of 211 items, also known as Dawson-Tolmie Vocabularies, is extended by appendices with extended vocabularies for specific languages in the area, but is not considered part of the main vocabulary list.		Tolmie-Dawson Vocabulary
Winter-2016-300	Winter, Bodo	2016		300	ratings	English	English	https://github.com/bodowinter/iconicity_senses/tree/master/data	Winter2016		This list of 300 items was used to elicit modality exclusivity norms of selected verb concepts, for which participants provided perceptual strength ratings across five sensory modalities (i.e., hearing, taste, touch, smell, and vision).		
