# Wordlist

# DATA
ID	LIST_ID	CONCEPTLIST	CONCEPTID	CONCEPT	ENGLISH	AGE SCORE	AGE_SCORE	ANALYZABILITY SCORE	BENNET1976100	BORROWED SCORE	BORROWING_SCORE	CATEGORY	CHEN1996200	CHINESE	COMMON_CHINESE	COMPOSITE SCORE	CONCEPTICON_GLOSS	CONTEXT	DEFINITION	DESCRIPTION	DSS_ID	FRENCH	GERMAN	HAUSA	IDS_ID	JACHONTOV_35	LATIN	NUMBER	NUMBERINSOURCE	OCCURRENCES	OMEGAWIKI	ONTOLOGICAL_CATEGORY	PAGENUMBER	RANK	REPRESENTATION	REPRESENTATION SCORE	RUSSIAN	SEEALSO	SEMANTICFIELD	SEMANTIC_FIELD	SIMPLICITY_SCORE	SPANISH	SWADESH_100	SWADESH_200	SWADESH_GLOSS	URL	WIKTIONARY	WOLD	WOLD_ID	RELATIONS
2775	Hou-2004-180-100	Hou-2004-180	1177	have diarrea										泻肚			DIARREA											100																						similar
#
5404	Bulakh-2013-870-232	Bulakh-2013-870	1168	hawthorn	hawthorn												HAWTHORN				714							232		3																http://semshifts.iling-ran.ru/show-meaning.html?id=714				similar
#
203	Wang-2006-200-132	Wang-2006-200	1211	he	he									他			HE											132																						similar
275	Swadesh-1950-215-3	Swadesh-1950-215	1211	he	he												HE											3																						similar
565	Samarin-1969-218-74	Samarin-1969-218	1211	he	he												HE											74																						similar
791	Gregersen-1976-217-75	Gregersen-1976-217	1211	he	he												HE											75																						similar
958	Swadesh-1950-165-3	Swadesh-1950-165	1211	he	he												HE											3																						similar
1958	Chen-1996-100b-32	Chen-1996-100b	1211	he									132	他			HE											32																						similar
2782	Hou-2004-180-107	Hou-2004-180	1211	he										他			HE											107																						similar
3543	SatterthwaitePhillips-2011-423-164	SatterthwaitePhillips-2011-423	1211	he	he									他			HE											164	181				195																	similar
4569	Chen-1996-200-132	Chen-1996-200	1211	he										他			HE											132																						similar
4852	Dunn-2012-207-71	Dunn-2012-207	1211	he	he												HE											71																		http://ielex.mpi.nl/meaning/he/				similar
7019	Swadesh-1952-200-67	Swadesh-1952-200	1211	he	he												HE											67																						similar
8642	Haspelmath-2009-1460-1439	Haspelmath-2009-1460	1211	he	he		0.919442292796				0.0580945003873	Function word					HE	-		-					2.931			1439							39					2	0.967273431448					http://wold.clld.org/meaning/2-931			2-931	similar
8789	Alpher-1999-151-118	Alpher-1999-151	1211	he	he												HE											118																						similar
9331	Hale-1961-100-98	Hale-1961-100	1211	he	he												HE											98																						similar
9437	Shiro-1973-200-102	Shiro-1973-200	1211	he	he												HE											102																						similar
9538	Wiktionary-2003-207-3	Wiktionary-2003-207	1211	he	he												HE											3																						similar
#
1705	Allen-2007-500-479	Allen-2007-500	262	he,she,it (3 p.s.)	he,she,it (3 p.s.)									他			HE/SHE/IT											479																						similar
#
6260	Kraft-1981-434-191	Kraft-1981-434	264	he-goat	he-goat												HE-GOAT							bùnsurū				191																						similar
#
4321	Blust-2008-210-184	Blust-2008-210	1211	he/she	he/she												HE											184																		http://language.psy.auckland.ac.nz/austronesian/word.php?v=184				broader
4322		Blust-2008-210	262	he/she	he/she												HE/SHE/IT											184																		http://language.psy.auckland.ac.nz/austronesian/word.php?v=184				broader
4323		Blust-2008-210	1834	he/she	he/she												SHE											184																		http://language.psy.auckland.ac.nz/austronesian/word.php?v=184				broader
#
7299	Haspelmath-2009-1460-141	Haspelmath-2009-1460	262	he/she/it	he/she/it		0.805926786752				0.0	Function word					HE/SHE/IT	-		(third person singular pronoun, regardless of gender/sex)					2.93			141							49					2	0.955113306217					http://wold.clld.org/meaning/2-93			2-93	similar
#
37	Wilson-1969-35-2	Wilson-1969-35	1256	head	head												HEAD											2																						similar
110	Wang-2006-200-39	Wang-2006-200	1256	head	head									头			HEAD											39																						similar
326	Swadesh-1950-215-54	Swadesh-1950-215	1256	head	head												HEAD											54																						similar
566	Samarin-1969-218-75	Samarin-1969-218	1256	head	head												HEAD											75																						similar
1009	Swadesh-1950-165-54	Swadesh-1950-165	1256	head	head												HEAD											54																						similar
1331	Allen-2007-500-124	Allen-2007-500	1256	head	head									头			HEAD											124																						similar
1759	Jachontov-1991-100-33	Jachontov-1991-100	1256	head	head												HEAD											33																						similar
1864	Samarin-1969-100-38	Samarin-1969-100	1256	head	head												HEAD					tête	Kopf					38														cabeza								similar
2066	Leibniz-1768-128-39	Leibniz-1768-128	1256	head								Partes corporis					HEAD										caput	39																						similar
2544	Heggarty-2005-150-21	Heggarty-2005-150	1256	head	head												HEAD									-		21														cabeza	38	68	HEAD		head			similar
2724	Hou-2004-180-49	Hou-2004-180	1256	head										头			HEAD											49																						similar
3845	OGrady-1969-100-39	OGrady-1969-100	1256	head	head												HEAD											39																						similar
3946	Starostin-1991-110-38	Starostin-1991-110	1256	head	head												HEAD											38																						similar
4145	Blust-2008-210-24	Blust-2008-210	1256	head	head												HEAD											24																		http://language.psy.auckland.ac.nz/austronesian/word.php?v=24				similar
4371	Jachontov-1991-65-21	Jachontov-1991-65	1256	head	head												HEAD											21																						similar
4422	Brinton-1891-21-7	Brinton-1891-21	1256	head	head												HEAD											7																						similar
4474	Chen-1996-200-38	Chen-1996-200	1256	head										头			HEAD											38																						similar
4716	Chen-1996-100a-38	Chen-1996-100a	1256	head									38	头			HEAD											38																						similar
4853	Dunn-2012-207-72	Dunn-2012-207	1256	head	head												HEAD											72																		http://ielex.mpi.nl/meaning/head/				similar
5062	Starostin-2007-110-72	Starostin-2007-110	1256	head													HEAD											72									голова													similar
5405	Bulakh-2013-870-233	Bulakh-2013-870	1256	head	head												HEAD				716							233		26																http://semshifts.iling-ran.ru/show-meaning.html?id=716				similar
6104	Kraft-1981-434-35	Kraft-1981-434	1256	head	head												HEAD							kâi				35																						similar
6697	TeilDautrey-2008-430-185	TeilDautrey-2008-430	1256	head	head												HEAD											185																		http://language.psy.auckland.ac.nz/bantu/word.php?v=185				similar
7020	Swadesh-1952-200-68	Swadesh-1952-200	1256	head	head												HEAD											68																						similar
8708	Alpher-1999-151-39	Alpher-1999-151	1256	head	head												HEAD											39																						similar
9012	Matisoff-1978-200-13	Matisoff-1978-200	1256	head	head												HEAD											13																						similar
9233	Hale-1961-100-1	Hale-1961-100	1256	head	head												HEAD											1																						similar
9372	Shiro-1973-200-38	Shiro-1973-200	1256	head	head												HEAD											38																						similar
9607	Wiktionary-2003-207-72	Wiktionary-2003-207	1256	head	head												HEAD											72																						similar
9780	Swadesh-1955-100-38	Swadesh-1955-100	1256	head	head												HEAD											38																						similar
#
8834	Dixon-1919-173-11	Dixon-1919-173	1256	head (1)	head (1)												HEAD											11																						narrower
#
8836	Dixon-1919-173-13	Dixon-1919-173	1256	head (3)	head (3)												HEAD											13																						narrower
#
3846	OGrady-1969-100-40	OGrady-1969-100	1040	head hair	head hair												HAIR											40																						similar
8709	Alpher-1999-151-40	Alpher-1999-151	1040	head hair	head hair												HAIR											40																						similar
9257	Hale-1961-100-25	Hale-1961-100	1040	head hair	head hair												HAIR											25																						similar
#
3544	SatterthwaitePhillips-2011-423-165	SatterthwaitePhillips-2011-423	1256	head*	head*									头			HEAD											165	94				195																	similar
#
6698	TeilDautrey-2008-430-186	TeilDautrey-2008-430	NAN	headpad	headpad																							186																		http://language.psy.auckland.ac.nz/bantu/word.php?v=186				narrower
#
5406	Bulakh-2013-870-234	Bulakh-2013-870	1364	healthy	healthy												HEALTHY				721							234		13																http://semshifts.iling-ran.ru/show-meaning.html?id=721				similar
7526	Haspelmath-2009-1460-364	Haspelmath-2009-1460	1364	healthy	healthy		0.865653075328				0.354526606773	Adjective					HEALTHY	-		-					4.83			364							46					4	0.778161713891					http://wold.clld.org/meaning/4-83			4-83	similar
#
111	Wang-2006-200-40	Wang-2006-200	1408	hear	hear									听			HEAR											40																						similar
428	Swadesh-1950-215-155	Swadesh-1950-215	1408	hear	hear												HEAR											155																						similar
567	Samarin-1969-218-76	Samarin-1969-218	1408	hear	hear												HEAR											76																						similar
946	Meillet-1921-16-7	Meillet-1921-16	1408	hear													HEAR					entendre						7																						similar
1760	Jachontov-1991-100-34	Jachontov-1991-100	1408	hear	hear												HEAR											34																						similar
1884	Samarin-1969-100-58	Samarin-1969-100	1408	hear	hear												HEAR					entendre	hören					58														oír								similar
2982	Bennet-1976-50b-21	Bennet-1976-50b	1408	hear	hear				71								HEAR											21																						similar
3545	SatterthwaitePhillips-2011-423-166	SatterthwaitePhillips-2011-423	1408	hear	hear									听见			HEAR											166	369				195																	similar
3847	OGrady-1969-100-41	OGrady-1969-100	1408	hear	hear												HEAR											41																						similar
3947	Starostin-1991-110-39	Starostin-1991-110	1408	hear	hear												HEAR											39																						similar
4089	Bennet-1976-100-71	Bennet-1976-100	1408	hear	hear												HEAR											71																						similar
4372	Jachontov-1991-65-22	Jachontov-1991-65	1408	hear	hear												HEAR											22																						similar
4494	Chen-1996-200-58	Chen-1996-200	1408	hear										听见			HEAR											58																						similar
4652	Holman-2008-40-14	Holman-2008-40	1408	hear	hear												HEAR											14																						similar
4736	Chen-1996-100a-58	Chen-1996-100a	1408	hear									58	听见			HEAR											58																						similar
4854	Dunn-2012-207-73	Dunn-2012-207	1408	hear	hear												HEAR											73																		http://ielex.mpi.nl/meaning/hear/				similar
5049	Starostin-2007-110-59	Starostin-2007-110	1408	hear													HEAR											59									слышать													similar
6418	Kraft-1981-434-349	Kraft-1981-434	1408	hear	hear												HEAR							yā ji				349																						similar
6699	TeilDautrey-2008-430-187	TeilDautrey-2008-430	1408	hear	hear												HEAR											187																		http://language.psy.auckland.ac.nz/bantu/word.php?v=187				similar
8710	Alpher-1999-151-41	Alpher-1999-151	1408	hear	hear												HEAR											41																						similar
9262	Hale-1961-100-30	Hale-1961-100	1408	hear	hear												HEAR											30																						similar
9392	Shiro-1973-200-58	Shiro-1973-200	1408	hear	hear												HEAR											58																						similar
9781	Swadesh-1955-100-39	Swadesh-1955-100	1408	hear	hear												HEAR											39																						similar
#
2666	Heggarty-2005-150-141	Heggarty-2005-150	1408	hear, to	hear, to												HEAR									-		141														oír	58	69	TO HEAR		hear			similar
#
112	Wang-2006-200-41	Wang-2006-200	1223	heart	heart									心			HEART											41																						similar
327	Swadesh-1950-215-55	Swadesh-1950-215	1223	heart	heart												HEART											55																						similar
568	Samarin-1969-218-77	Samarin-1969-218	1223	heart	heart												HEART											77																						similar
1010	Swadesh-1950-165-55	Swadesh-1950-165	1223	heart	heart												HEART											55																						similar
1358	Allen-2007-500-149	Allen-2007-500	71	heart	heart									心			BY HEART											149																						broader
1359		Allen-2007-500	1223	heart	heart									心			HEART											149																						broader
1761	Jachontov-1991-100-35	Jachontov-1991-100	1223	heart	heart												HEART											35																						similar
1878	Samarin-1969-100-52	Samarin-1969-100	1223	heart	heart												HEART					coeur	Herz					52														corazón								similar
2077	Leibniz-1768-128-50	Leibniz-1768-128	1223	heart								Partes corporis					HEART										cor	50																						similar
2569	Heggarty-2005-150-46	Heggarty-2005-150	1223	heart	heart												HEART									-		46														corazón	52	70	HEART		heart			similar
3363	Heggarty-2005-30a-14	Heggarty-2005-30a	1223	heart	heart												HEART											14																						similar
