ID	NUMBER	ENGLISH	CONCEPTICON_GLOSS	CONCEPTICON_ID	SHIFTS	SHIFT_URL	DEGREE	WEIGHTED_DEGREE
Zalizniak-2020-2591-905	905	hyena	HYENA	1799	905:—:1 905:→:1	shift583 shift3434	2	2
Zalizniak-2020-2591-906	906	hunter	HUNTER	1053	906:→:1 906:→:1	shift3665 shift3814	2	2
Zalizniak-2020-2591-907	907	human temper, character	CHARACTER	1024	907:—:3 907:→:1	shift1560 shift3422	2	4
Zalizniak-2020-2591-908	908	hour	HOUR	1353	908:→:6 908:—:3	shift1506 shift395	2	9
Zalizniak-2020-2591-909	909	horseman, rider			909:→:5 909:→:4	shift3817 shift2759	2	9
Zalizniak-2020-2591-910	910	horned			910:→:2 910:—:1	shift310 shift2240	2	3
Zalizniak-2020-2591-911	911	hook	HOOK	1071	911:↔:3 911:—:1	shift595 shift596	2	4
Zalizniak-2020-2591-912	912	hoof	HOOF	152	912:—:6 912:→:5	shift1203 shift1202	2	11
Zalizniak-2020-2591-913	913	history			913:—:7 913:—:1	shift557 shift4295	2	8
Zalizniak-2020-2591-914	914	hen	HEN	1514	914:→:3 914:→:1	shift1061 shift2909	2	4
Zalizniak-2020-2591-915	915	health			915:—:3 915:—:1	shift4107 shift52	2	4
Zalizniak-2020-2591-916	916	hair (of animals)	FUR	580	916:—:5 916:→:2	shift1339 shift4099	2	7
Zalizniak-2020-2591-917	917	gum, gingiva	GUMS	139	917:—:1 917:—:1	shift3346 shift373	2	2
Zalizniak-2020-2591-918	918	grandmother	GRANDMOTHER	1496	918:→:1 918:—:1	shift3935 shift2754	2	2
Zalizniak-2020-2591-919	919	grandfather	GRANDFATHER	1383	919:—:7 919:—:1	shift3871 shift3625	2	8
Zalizniak-2020-2591-920	920	gloomy	GLOOMY	1552	920:—:2 920:—:1	shift268 shift3770	2	3
Zalizniak-2020-2591-921	921	glad			921:↔:7 921:—:1	shift769 shift3046	2	8
Zalizniak-2020-2591-922	922	funny			922:→:6 922:—:2	shift1100 shift17	2	8
Zalizniak-2020-2591-923	923	funnel	FUNNEL	2602	923:—:2 923:—:1	shift3842 shift4222	2	3
Zalizniak-2020-2591-924	924	full	FULL	1429	924:→:8 924:—:3	shift2239 shift1680	2	11
Zalizniak-2020-2591-925	925	fruit	FRUIT	1507	925:→:9 925:→:5	shift3112 shift2072	2	14
Zalizniak-2020-2591-926	926	frozen			926:—:1 926:—:1	shift3967 shift375	2	2
Zalizniak-2020-2591-927	927	fresh (of water)	FRESH (OF WATER)	2195	927:—:1 927:—:1	shift1578 shift2106	2	2
Zalizniak-2020-2591-928	928	frequent			928:—:4 928:—:1	shift1420 shift687	2	5
Zalizniak-2020-2591-929	929	free of charge	GRATIS (OF CHARGE)	130	929:—:15 929:—:1	shift1838 shift3424	2	16
Zalizniak-2020-2591-930	930	fish	FISH	227	930:→:5 930:→:2	shift959 shift4100	2	7
Zalizniak-2020-2591-931	931	firewood	FIREWOOD	10	931:—:9 931:—:2	shift602 shift598	2	11
Zalizniak-2020-2591-932	932	finger-ring	RING	1374	932:—:1 932:→:1	shift1955 shift2215	2	2
Zalizniak-2020-2591-933	933	fin	FIN	213	933:—:1 933:—:1	shift3237 shift4172	2	2
Zalizniak-2020-2591-934	934	fascicle (cluster of flowers or berries)			934:—:8 934:—:3	shift4174 shift4173	2	11
Zalizniak-2020-2591-935	935	far away	FAR	1406	935:—:3 935:—:1	shift2249 shift2860	2	4
Zalizniak-2020-2591-936	936	fang			936:↔:3 936:—:1	shift595 shift610	2	4
Zalizniak-2020-2591-937	937	fame	FAME	865	937:—:5 937:—:2	shift134 shift3771	2	7
Zalizniak-2020-2591-938	938	evil spirit			938:→:4 938:—:1	shift3205 shift3347	2	5
Zalizniak-2020-2591-939	939	evening	EVENING	1629	939:→:5 939:→:3	shift951 shift848	2	8
Zalizniak-2020-2591-940	940	elm	ELM	3317	940:—:1 940:—:1	shift2456 shift2419	2	2
Zalizniak-2020-2591-941	941	elephant	ELEPHANT	1290	941:→:3 941:—:1	shift3809 shift3561	2	4
Zalizniak-2020-2591-942	942	elder brother	OLDER BROTHER	1759	942:—:1 942:—:1	shift3702 shift4027	2	2
Zalizniak-2020-2591-943	943	eel (Anguilla anguilla)	FRESHWATER EEL	1013	943:—:2 943:—:1	shift3204 shift2799	2	3
Zalizniak-2020-2591-944	944	earring	EARRING	770	944:→:2 944:→:2	shift3168 shift1136	2	4
Zalizniak-2020-2591-945	945	ear, spike (of a grain plant)	SPIKE	1249	945:→:1 945:—:1	shift3795 shift2819	2	2
Zalizniak-2020-2591-946	946	eagle	EAGLE	1905	946:→:1 946:—:1	shift1201 shift4066	2	2
Zalizniak-2020-2591-947	947	drop (n.)	DROP (OF A LIQUID)	3748	947:→:1 947:→:1	shift1251 shift1549	2	2
Zalizniak-2020-2591-948	948	door-post	DOORPOST	80	948:—:1 948:—:1	shift1596 shift4047	2	2
Zalizniak-2020-2591-949	949	distance	DISTANCE	2978	949:—:2 949:—:1	shift1528 shift642	2	3
Zalizniak-2020-2591-950	950	disease	DISEASE	1986	950:—:1 950:—:1	shift4062 shift2325	2	2
Zalizniak-2020-2591-951	951	destiny			951:—:1 951:—:1	shift3860 shift2226	2	2
Zalizniak-2020-2591-952	952	dense, thick (liquid)	DENSE	2239	952:—:2 952:—:1	shift2964 shift2992	2	3
Zalizniak-2020-2591-953	953	defect	DEFECT	1995	953:—:1 953:—:0	shift623 shift2266	2	1
Zalizniak-2020-2591-954	954	dead body			954:→:2 954:—:1	shift1952 shift3768	2	3
Zalizniak-2020-2591-955	955	darkness	DARKNESS	11	955:—:2 955:→:1	shift418 shift3350	2	3
Zalizniak-2020-2591-956	956	cunning, sly	CUNNING	2335	956:↔:4 956:—:1	shift554 shift2969	2	5
Zalizniak-2020-2591-957	957	cross (n.)	CROSS	1367	957:→:2 957:→:1	shift1539 shift1395	2	3
Zalizniak-2020-2591-958	958	coward	COWARD	1319	958:↔:6 958:—:1	shift1333 shift2132	2	7
Zalizniak-2020-2591-959	959	courtyard	COURTYARD	4	959:→:5 959:→:2	shift4208 shift4207	2	7
Zalizniak-2020-2591-960	960	cotton	COTTON	1850	960:→:4 960:—:1	shift3301 shift1032	2	5
Zalizniak-2020-2591-961	961	conversation	CONVERSATION	2933	961:—:1 961:→:1	shift1842 shift3455	2	2
Zalizniak-2020-2591-962	962	common, shared by several people			962:→:2 962:→:1	shift2540 shift2614	2	3
Zalizniak-2020-2591-963	963	comfortable			963:—:2 963:—:1	shift1612 shift225	2	3
Zalizniak-2020-2591-964	964	cold (n.)	COLD (CHILL)	2932	964:→:6 964:—:1	shift1527 shift1283	2	7
Zalizniak-2020-2591-965	965	coal	COAL	2658	965:→:6 965:→:5	shift1129 shift1119	2	11
Zalizniak-2020-2591-966	966	cloud	CLOUD	1489	966:—:3 966:→:1	shift3191 shift3296	2	4
Zalizniak-2020-2591-967	967	clay	CLAY	1399	967:—:4 967:→:1	shift3898 shift3405	2	5
Zalizniak-2020-2591-968	968	claw	CLAW	72	968:—:11 968:—:1	shift1118 shift596	2	12
Zalizniak-2020-2591-969	969	cheap	CHEAP	1887	969:→:1 969:—:1	shift2840 shift267	2	2
Zalizniak-2020-2591-970	970	chameleon	CHAMELEON	1555	970:→:2 970:→:1	shift2791 shift3298	2	3
Zalizniak-2020-2591-971	971	chain (n.)	CHAIN	1627	971:—:2 971:—:1	shift3692 shift607	2	3
Zalizniak-2020-2591-972	972	chaff	CHAFF (HUSK)	2363	972:→:5 972:—:1	shift2648 shift4084	2	6
Zalizniak-2020-2591-973	973	cavity, hollow			973:—:2 973:—:2	shift2335 shift724	2	4
Zalizniak-2020-2591-974	974	cause; reason			974:—:3 974:—:1	shift2504 shift4205	2	4
Zalizniak-2020-2591-975	975	cattle	CATTLE	1153	975:↔:23 975:→:10	shift878 shift628	2	33
Zalizniak-2020-2591-976	976	cape	CAPE	1662	976:—:1 976:—:1	shift2949 shift2229	2	2
Zalizniak-2020-2591-977	977	button (on a dress)	BUTTON	757	977:→:11 977:—:4	shift944 shift4180	2	15
Zalizniak-2020-2591-978	978	bud (of a flower)			978:—:3 978:—:1	shift1009 shift3146	2	4
Zalizniak-2020-2591-979	979	brown	BROWN	2409	979:—:2 979:→:1	shift826 shift4296	2	3
Zalizniak-2020-2591-980	980	broom	BROOM	245	980:—:1 980:→:1	shift3006 shift3174	2	2
Zalizniak-2020-2591-981	981	bridge	BRIDGE	1011	981:→:1 981:→:1	shift209 shift1915	2	2
Zalizniak-2020-2591-982	982	bribe	BRIBE (AMOUNT)	1163	982:—:1 982:—:1	shift609 shift2009	2	2
Zalizniak-2020-2591-983	983	bread	BREAD	1368	983:—:9 983:—:1	shift2081 shift3784	2	10
Zalizniak-2020-2591-984	984	bow-string	BOW STRING	2119	984:—:2 984:—:1	shift2961 shift2775	2	3
Zalizniak-2020-2591-985	985	bottom	BOTTOM	690	985:↔:7 985:→:1	shift728 shift2640	2	8
Zalizniak-2020-2591-986	986	boss	BOSS	2930	986:—:1 986:—:1	shift2565 shift3285	2	2
Zalizniak-2020-2591-987	987	border	BORDER	2546	987:→:2 987:—:1	shift3479 shift1774	2	3
Zalizniak-2020-2591-988	988	book (n.)	BOOK	963	988:—:1 988:—:1	shift1618 shift4151	2	2
Zalizniak-2020-2591-989	989	body part	BODY PART	2213	989:—:1 989:→:1	shift3600 shift3480	2	2
Zalizniak-2020-2591-990	990	benefit	BENEFIT	2929	990:—:3 990:—:1	shift703 shift588	2	4
Zalizniak-2020-2591-991	991	before	BEFORE	1882	991:—:9 991:—:1	shift710 shift1579	2	10
Zalizniak-2020-2591-992	992	bee	BEE	665	992:—:3 992:→:2	shift858 shift2735	2	5
Zalizniak-2020-2591-993	993	bast, the layer under the bark			993:—:1 993:→:1	shift236 shift1288	2	2
Zalizniak-2020-2591-994	994	barrel	BARREL	2548	994:→:1 994:→:1	shift1508 shift3800	2	2
Zalizniak-2020-2591-995	995	ball (n.)	BALL	1845	995:↔:3 995:→:1	shift1554 shift4256	2	4
Zalizniak-2020-2591-996	996	badger (Meles)	BADGER	3717	996:↔:2 996:—:2	shift2665 shift2663	2	4
Zalizniak-2020-2591-997	997	bad (ethically)	BAD OR EVIL	3764	997:—:3 997:—:1	shift3674 shift1893	2	4
Zalizniak-2020-2591-998	998	awl	AWL	278	998:—:1 998:—:1	shift3028 shift1956	2	2
Zalizniak-2020-2591-999	999	aunt, father's sister	FATHER'S SISTER	170	999:—:1 999:—:1	shift4117 shift4118	2	2
Zalizniak-2020-2591-1000	1000	attentive	ATTENTIVE	1908	1000:—:10 1000:→:2	shift2010 shift1037	2	12
Zalizniak-2020-2591-1001	1001	aspen	ASPEN	903	1001:—:4 1001:—:1	shift2426 shift2433	2	5
Zalizniak-2020-2591-1002	1002	ashes	ASH	646	1002:—:1 1002:→:1	shift619 shift3286	2	2
Zalizniak-2020-2591-1003	1003	ash (tree)			1003:→:1 1003:—:1	shift2443 shift2423	2	2
Zalizniak-2020-2591-1004	1004	army	ARMY	1561	1004:—:6 1004:↔:3	shift1156 shift2592	2	9
Zalizniak-2020-2591-1005	1005	arc	ARCH	876	1005:→:9 1005:→:4	shift2411 shift393	2	13
Zalizniak-2020-2591-1006	1006	ant	ANT	587	1006:→:1 1006:—:1	shift799 shift2839	2	2
Zalizniak-2020-2591-1007	1007	another			1007:—:2 1007:→:2	shift4075 shift965	2	4
Zalizniak-2020-2591-1008	1008	ankle	ANKLE	803	1008:—:1 1008:—:1	shift1364 shift3023	2	2
Zalizniak-2020-2591-1009	1009	anger	ANGER	82	1009:—:13 1009:—:1	shift886 shift2325	2	14
Zalizniak-2020-2591-1010	1010	ancestor	ANCESTORS	1669	1010:—:4 1010:—:1	shift4092 shift3995	2	5
Zalizniak-2020-2591-1011	1011	alive	BE ALIVE	1422	1011:—:5 1011:→:3	shift1640 shift1722	2	8
Zalizniak-2020-2591-1012	1012	albumen, white of an egg			1012:→:13 1012:—:11	shift4068 shift4069	2	24
Zalizniak-2020-2591-1013	1013	aim, goal			1013:—:5 1013:→:3	shift2062 shift2061	2	8
Zalizniak-2020-2591-1014	1014	age	AGE	1789	1014:—:3 1014:—:1	shift3960 shift3847	2	4
Zalizniak-2020-2591-1015	1015	active	ACTIVE	1861	1015:→:1 1015:→:1	shift3157 shift3156	2	2
Zalizniak-2020-2591-1016	1016	acerb, tart, harsh (taste or smell)			1016:→:1 1016:—:1	shift2292 shift202	2	2
Zalizniak-2020-2591-1017	1017	abies (Abies)	FIR	1915	1017:—:6 1017:—:1	shift74 shift2428	2	7
Zalizniak-2020-2591-1018	1018	Saturday	SATURDAY	1700	1018:—:7 1018:→:1	shift129 shift3964	2	8
Zalizniak-2020-2591-1019	1019	(gun)powder	GUNPOWDER	1798	1019:→:1 1019:→:1	shift1594 shift3441	2	2
Zalizniak-2020-2591-1020	1020	(body) side	SIDE (BODY)	3344	1020:—:1 1020:—:1	shift4293 shift4047	2	2
Zalizniak-2020-2591-1021	1021	<tree>			1021:→:12 1021:→:5	shift1732 shift2467	2	17
Zalizniak-2020-2591-1022	1022	<term of address to a woman>			1022:—:19 1022:—:1	shift4086 shift4239	2	20
Zalizniak-2020-2591-1023	1023	<term of address to a man>			1023:—:2 1023:—:1	shift4238 shift3870	2	3
Zalizniak-2020-2591-1024	1024	<plant (biol.)>			1024:→:5 1024:→:3	shift1530 shift2399	2	8
Zalizniak-2020-2591-1025	1025	<orthopteran>			1025:—:6 1025:→:4	shift3070 shift3071	2	10
Zalizniak-2020-2591-1026	1026	<mushroom, fungus>			1026:—:3 1026:→:1	shift3787 shift4082	2	4
Zalizniak-2020-2591-1027	1027	<horned animal>			1027:→:5 1027:→:3	shift3933 shift1189	2	8
Zalizniak-2020-2591-1028	1028	<foot-wear>			1028:→:14 1028:→:4	shift3195 shift3193	2	18
Zalizniak-2020-2591-1029	1029	<clothes>			1029:→:8 1029:→:5	shift2512 shift2521	2	13
Zalizniak-2020-2591-1030	1030	<artisan>			1030:→:3 1030:→:1	shift2488 shift3119	2	4
Zalizniak-2020-2591-1031	1031	zebra	ZEBRA	3675	1031:→:2	shift3277	1	2
Zalizniak-2020-2591-1032	1032	young man	YOUNG MAN	76	1032:→:3	shift2204	1	3
Zalizniak-2020-2591-1033	1033	yoke	YOKE	14	1033:→:13	shift3287	1	13
Zalizniak-2020-2591-1034	1034	yew			1034:—:1	shift2434	1	1
Zalizniak-2020-2591-1035	1035	yesterday	YESTERDAY	1174	1035:→:1	shift1891	1	1
Zalizniak-2020-2591-1036	1036	writing-book, note-pad			1036:—:1	shift1618	1	1
Zalizniak-2020-2591-1037	1037	wrist	WRIST	799	1037:—:1	shift1364	1	1
Zalizniak-2020-2591-1038	1038	wood-louse			1038:—:2	shift1706	1	2
Zalizniak-2020-2591-1039	1039	witness	WITNESS	1144	1039:→:4	shift1425	1	4
Zalizniak-2020-2591-1040	1040	witchcraft, sorcery	MAGIC	392	1040:—:1	shift3912	1	1
Zalizniak-2020-2591-1041	1041	wire (n.)	WIRE	2631	1041:—:3	shift976	1	3
Zalizniak-2020-2591-1042	1042	window	WINDOW	1375	1042:—:9	shift630	1	9
Zalizniak-2020-2591-1043	1043	wild rosemary			1043:—:1	shift2451	1	1
Zalizniak-2020-2591-1044	1044	wild beast			1044:↔:7	shift1982	1	7
Zalizniak-2020-2591-1045	1045	whore	PROSTITUTE	1610	1045:—:2	shift1428	1	2
Zalizniak-2020-2591-1046	1046	white of an eye			1046:—:11	shift4069	1	11
Zalizniak-2020-2591-1047	1047	white caps (on sea waves)			1047:—:11	shift2670	1	11
Zalizniak-2020-2591-1048	1048	whisper			1048:→:1	shift3236	1	1
Zalizniak-2020-2591-1049	1049	whirlwind	WHIRLWIND	3740	1049:—:3	shift4225	1	3
Zalizniak-2020-2591-1050	1050	wheat	WHEAT	1077	1050:—:3	shift3430	1	3
Zalizniak-2020-2591-1051	1051	whale	WHALE	957	1051:→:1	shift2843	1	1
Zalizniak-2020-2591-1052	1052	well sweep			1052:—:3	shift3821	1	3
Zalizniak-2020-2591-1053	1053	weed	WEED	3288	1053:—:1	shift2841	1	1
Zalizniak-2020-2591-1054	1054	wedding	WEDDING	1259	1054:—:7	shift1843	1	7
Zalizniak-2020-2591-1055	1055	weasel (Mustella nivalis)	WEASEL	3384	1055:—:1	shift2919	1	1
Zalizniak-2020-2591-1056	1056	weapon	WEAPONS	951	1056:—:1	shift1507	1	1
Zalizniak-2020-2591-1057	1057	watering place (for animals)			1057:—:1	shift399	1	1
Zalizniak-2020-2591-1058	1058	warrior	WARRIOR	3608	1058:—:1	shift4285	1	1
Zalizniak-2020-2591-1059	1059	wall	WALL (OF HOUSE)	933	1059:—:1	shift734	1	1
Zalizniak-2020-2591-1060	1060	vulgar	VULGAR	1080	1060:—:1	shift1578	1	1
Zalizniak-2020-2591-1061	1061	voice	VOICE	1363	1061:—:1	shift3757	1	1
Zalizniak-2020-2591-1062	1062	vision			1062:—:3	shift2796	1	3
Zalizniak-2020-2591-1063	1063	violence	VIOLENCE	2976	1063:—:2	shift679	1	2
Zalizniak-2020-2591-1064	1064	usual			1064:—:1	shift4038	1	1
Zalizniak-2020-2591-1065	1065	urine	URINE	1142	1065:→:1	shift2577	1	1
Zalizniak-2020-2591-1066	1066	urban			1066:→:2	shift3126	1	2
Zalizniak-2020-2591-1067	1067	upstream			1067:—:1	shift4190	1	1
Zalizniak-2020-2591-1068	1068	upriver			1068:—:1	shift3914	1	1
Zalizniak-2020-2591-1069	1069	unpleasant	UNPLEASANT	26	1069:↔:2	shift1532	1	2
Zalizniak-2020-2591-1070	1070	uninhabited place			1070:→:1	shift3515	1	1
Zalizniak-2020-2591-1071	1071	unexpected			1071:—:2	shift420	1	2
Zalizniak-2020-2591-1072	1072	undiluted			1072:—:1	shift3765	1	1
Zalizniak-2020-2591-1073	1073	under age			1073:—:1	shift1597	1	1
Zalizniak-2020-2591-1074	1074	uncle	UNCLE	1327	1074:—:1	shift3625	1	1
Zalizniak-2020-2591-1075	1075	umbrella	UMBRELLA	3105	1075:—:1	shift1971	1	1
Zalizniak-2020-2591-1076	1076	tyre (of a car)			1076:—:1	shift3920	1	1
Zalizniak-2020-2591-1077	1077	two	TWO	1498	1077:→:1	shift2536	1	1
Zalizniak-2020-2591-1078	1078	turmeric (Curcuma)	TURMERIC	2842	1078:→:5	shift4120	1	5
Zalizniak-2020-2591-1079	1079	turbid	TURBID	537	1079:→:2	shift1243	1	2
Zalizniak-2020-2591-1080	1080	tuber			1080:—:4	shift4260	1	4
Zalizniak-2020-2591-1081	1081	truth	TRUTH	1638	1081:—:1	shift1615	1	1
Zalizniak-2020-2591-1082	1082	trump (in cards)			1082:—:1	shift1563	1	1
Zalizniak-2020-2591-1083	1083	truffle			1083:→:3	shift4246	1	3
Zalizniak-2020-2591-1084	1084	trough	TROUGH	205	1084:→:7	shift1432	1	7
Zalizniak-2020-2591-1085	1085	troop (of animals)			1085:→:2	shift1675	1	2
Zalizniak-2020-2591-1086	1086	trick, hocus-pocus			1086:—:1	shift1563	1	1
Zalizniak-2020-2591-1087	1087	transversal, crosscut			1087:—:1	shift3969	1	1
Zalizniak-2020-2591-1088	1088	toy	TOY	2403	1088:→:2	shift1813	1	2
Zalizniak-2020-2591-1089	1089	town	TOWN	1391	1089:—:2	shift416	1	2
Zalizniak-2020-2591-1090	1090	tower	TOWER	1671	1090:→:2	shift2469	1	2
Zalizniak-2020-2591-1091	1091	toughened by being in a challening situation for a long time, specifically a military conflict			1091:—:0	shift4104	1	0
Zalizniak-2020-2591-1092	1092	top/crown (of a tree)	TREETOP	3036	1092:—:1	shift1971	1	1
Zalizniak-2020-2591-1093	1093	tonsure (of monk)			1093:—:1	shift3775	1	1
Zalizniak-2020-2591-1094	1094	tomorrow	TOMORROW	1329	1094:—:23	shift68	1	23
Zalizniak-2020-2591-1095	1095	toilet	TOILET	219	1095:—:2	shift3931	1	2
Zalizniak-2020-2591-1096	1096	together	TOGETHER	2482	1096:—:1	shift4241	1	1
Zalizniak-2020-2591-1097	1097	today	TODAY	1283	1097:—:7	shift3602	1	7
Zalizniak-2020-2591-1098	1098	to wound (tr.)			1098:→:12	shift344	1	12
Zalizniak-2020-2591-1099	1099	to whisper	WHISPER	55	1099:—:1	shift3752	1	1
Zalizniak-2020-2591-1100	1100	to wave (of water)			1100:→:8	shift994	1	8
Zalizniak-2020-2591-1101	1101	to water, to give water			1101:—:3	shift1198	1	3
Zalizniak-2020-2591-1102	1102	to water (plants)	IRRIGATE	3078	1102:—:3	shift1198	1	3
Zalizniak-2020-2591-1103	1103	to watch, look after			1103:—:1	shift4215	1	1
Zalizniak-2020-2591-1104	1104	to warm up	WARM UP	2032	1104:—:1	shift4056	1	1
Zalizniak-2020-2591-1105	1105	to vomit	VOMIT	1278	1105:→:1	shift198	1	1
Zalizniak-2020-2591-1106	1106	to unravel			1106:—:1	shift3896	1	1
Zalizniak-2020-2591-1107	1107	to undress	UNDRESS	1755	1107:→:1	shift3128	1	1
Zalizniak-2020-2591-1108	1108	to turn round	TURN AROUND	1444	1108:—:1	shift726	1	1
Zalizniak-2020-2591-1109	1109	to tin			1109:→:2	shift655	1	2
Zalizniak-2020-2591-1110	1110	to temper (iron)			1110:—:1	shift3611	1	1
Zalizniak-2020-2591-1111	1111	to tame	TAME	2838	1111:→:1	shift950	1	1
Zalizniak-2020-2591-1112	1112	to take prisoner			1112:→:7	shift140	1	7
Zalizniak-2020-2591-1113	1113	to sympathize			1113:—:1	shift1654	1	1
Zalizniak-2020-2591-1114	1114	to switch on			1114:—:1	shift3976	1	1
Zalizniak-2020-2591-1115	1115	to swell up	SWELL	1573	1115:→:4	shift680	1	4
Zalizniak-2020-2591-1116	1116	to sweat	SWEAT (PERSPIRE)	126	1116:→:1	shift2681	1	1
Zalizniak-2020-2591-1117	1117	to swear	SWEAR	1939	1117:→:9	shift2500	1	9
Zalizniak-2020-2591-1118	1118	to swallow	SWALLOW	897	1118:→:1	shift3325	1	1
Zalizniak-2020-2591-1119	1119	to surround	ENCIRCLE	3274	1119:→:1	shift4202	1	1
Zalizniak-2020-2591-1120	1120	to suit (of clothes)	SUIT	764	1120:—:2	shift688	1	2
Zalizniak-2020-2591-1121	1121	to stop (tr.)	HALT (STOP)	2880	1121:—:1	shift378	1	1
Zalizniak-2020-2591-1122	1122	to squeak	SQUEAK	3692	1122:→:2	shift1344	1	2
Zalizniak-2020-2591-1123	1123	to spit	SPIT	1440	1123:→:1	shift3411	1	1
Zalizniak-2020-2591-1124	1124	to spell			1124:—:1	shift3961	1	1
Zalizniak-2020-2591-1125	1125	to spawn	SPAWN (VERB)	2227	1125:—:1	shift1041	1	1
Zalizniak-2020-2591-1126	1126	to spare, to economize			1126:—:3	shift3956	1	3
Zalizniak-2020-2591-1127	1127	to soar			1127:—:4	shift260	1	4
Zalizniak-2020-2591-1128	1128	to smoke	SMOKE (INHALE)	1689	1128:—:1	shift3772	1	1
Zalizniak-2020-2591-1129	1129	to smile	SMILE	1451	1129:→:5	shift42	1	5
Zalizniak-2020-2591-1130	1130	to slow, linger			1130:—:4	shift983	1	4
Zalizniak-2020-2591-1131	1131	to slide			1131:—:2	shift4240	1	2
Zalizniak-2020-2591-1132	1132	to slander	SLANDER	3641	1132:—:2	shift1817	1	2
Zalizniak-2020-2591-1133	1133	to sink (tr.)	SINK (DESCEND)	1088	1133:—:1	shift401	1	1
Zalizniak-2020-2591-1134	1134	to sin			1134:→:1	shift2570	1	1
Zalizniak-2020-2591-1135	1135	to shrink	SHRINK	54	1135:→:1	shift120	1	1
Zalizniak-2020-2591-1136	1136	to shed hair/feathers (animals), moult ; slough			1136:—:1	shift2797	1	1
Zalizniak-2020-2591-1137	1137	to shed hair (of animals)			1137:↔:2	shift1327	1	2
Zalizniak-2020-2591-1138	1138	to share	SHARE	884	1138:—:8	shift3975	1	8
Zalizniak-2020-2591-1139	1139	to sew	SEW	1457	1139:—:1	shift283	1	1
Zalizniak-2020-2591-1140	1140	to scream	SCREAM (PRODUCE A CRY)	3809	1140:—:1	shift3751	1	1
Zalizniak-2020-2591-1141	1141	to salt			1141:—:2	shift866	1	2
Zalizniak-2020-2591-1142	1142	to run out (of smth)			1142:→:1	shift309	1	1
Zalizniak-2020-2591-1143	1143	to rot, purefy	ROT	2907	1143:—:2	shift2936	1	2
Zalizniak-2020-2591-1144	1144	to roast	ROAST (SOMETHING)	1962	1144:—:2	shift2774	1	2
Zalizniak-2020-2591-1145	1145	to ride (e.g., a horse)	RIDE	367	1145:→:5	shift1798	1	5
Zalizniak-2020-2591-1146	1146	to revolt, rebel	REBEL	567	1146:—:4	shift3719	1	4
Zalizniak-2020-2591-1147	1147	to return (tr.)			1147:→:10	shift163	1	10
Zalizniak-2020-2591-1148	1148	to result in	RESULT IN	1723	1148:→:1	shift1814	1	1
Zalizniak-2020-2591-1149	1149	to remove, eliminate			1149:—:1	shift3727	1	1
Zalizniak-2020-2591-1150	1150	to remind			1150:→:7	shift19	1	7
Zalizniak-2020-2591-1151	1151	to relieve			1151:—:1	shift4162	1	1
Zalizniak-2020-2591-1152	1152	to reincarnate			1152:—:1	shift121	1	1
Zalizniak-2020-2591-1153	1153	to rein in			1153:→:2	shift3470	1	2
Zalizniak-2020-2591-1154	1154	to refuse	REFUSE	49	1154:→:1	shift1755	1	1
Zalizniak-2020-2591-1155	1155	to recover a debt			1155:—:1	shift4044	1	1
Zalizniak-2020-2591-1156	1156	to recognize	RECOGNIZE (SOMEBODY)	2870	1156:—:1	shift3738	1	1
Zalizniak-2020-2591-1157	1157	to put shoes on			1157:→:2	shift2496	1	2
