ID	NUMBER	PICTURE	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ITALIAN	SPANISH	GERMAN	WESTERNFLEMISH	FRENCH	H_INDEX_ENGLISH	MODAL_NAME_ENGLISH	VALID_RESPONSES_ENGLISH	NUMBER_DIFFERENT_RESPONSES_ENGLISH	UNKNOWN_RESPONSES_ENGLISH	VISUAL_COMPLEXITY_ENGLISH	H_INDEX_ITALIAN	MODAL_NAME_ITALIAN	VALID_RESPONSES_ITALIAN	NUMBER_DIFFERENT_RESPONSES__ITALIAN	UNKNOWN_RESPONSES__ITALIAN	IDIOSYNCRATIC_RESPONSES__ITALIAN	VISUAL_COMPLEXITY__ITALIAN	H_INDEX_SPANISH	MODAL_NAME_SPANISH	VALID_RESPONSES_SPANISH	NUMBER_DIFFERENT_RESPONSES_SPANISH	UNKNOWN_RESPONSES_SPANISH	IDIOSYNCRATIC_RESPONSES_SPANISH	VISUAL_COMPLEXITY_SPANISH	H_INDEX_GERMAN	MODAL_NAME_GERMAN	VALID_RESPONSES_GERMAN	NUMBER_DIFFERENT_RESPONSES_GERMAN	UNKNOWN_RESPONSES_GERMAN	IDIOSYNCRATIC_RESPONSES_GERMAN	VISUAL_COMPLEXITY_GERMAN	H_INDEX_WESTERNFLEMISH	MODAL_NAME_WESTERNFLEMISH	VALID_RESPONSES_WESTERNFLEMISH	NUMBER_DIFFERENT_RESPONSES_WESTERNFLEMISH	UNKNOWN_RESPONSES_WESTERNFLEMISH	IDIOSYNCRATIC_RESPONSES_WESTERNFLEMISH	VISUAL_COMPLEXITY_WESTERNFLEMISH	H_INDEX_FRENCH	MODAL_NAME_FRENCH	VALID_RESPONSES_FRENCH	NUMBER_DIFFERENT_RESPONSES_FRENCH	UNKNOWN_RESPONSES_FRENCH	IDIOSYNCRATIC_RESPONSES_FRENCH	VISUAL_COMPLEXITY_FRENCH
Dunabeitia-2018-750-176	176	PICTURE_176			knight	armatura	armadura	ritterruestung	harnas	armure	1.40851496	47.77777778	90	3	8	3.01	1.17095298	80.85106383	94	7	4	2	2.79	1.376802485	72.09302326	86	5	8	6	3.03	1.550642686	43.75	96	3	0	4	3.06	1.201670054	54.34782609	76.66666667	3	5	18.33333333	3.55	1.361449994	71.59090909	88	5	5	7	2.787878788
Dunabeitia-2018-750-175	175	PICTURE_175			artist	pittore	pintor	maler	schilder	peintre	1.106964116	56.0	100	3	0	3.07	0.0	100	100	1	0	0	2.94	0.194391858	97	100	2	0	0	2.93	0.751350324	82.82828283	99	3	0	1	3.67	0	100	98.33333333	1	0	1.666666667	3.766666667	0.144899618	97.93814433	97	2	0	3	2.909090909
Dunabeitia-2018-750-174	174	PICTURE_174			banister	ringhiera	barandilla	gelaender	hek	barrière	2.016021233	46.25	80	6	16	2.41	0.964648067	83.11688312	77	5	10	13	2.22	1.855411421	55.78947368	95	7	2	3	2.25	1.408885522	51.08695652	92	3	1	7	2.19	2.59233084	39.58333333	80	9	5	15	2.55	1.66433054	51.72413793	87	5	9	4	1.98989899
Dunabeitia-2018-750-173	173	PICTURE_173			pharmacy	farmacia	farmacia	apotheke	apotheek	pharmacie	0.862510738	81.44329897	97	3	0	3.31	0.0	100	98	1	1	1	3.08	0	100	98	1	0	2	3.12	0.14372617	97.95918367	98	2	0	2	3.67	0.656540281	83.05084746	98.33333333	2	0	1.666666667	3.728813559	0	100	99	1	0	1	3.080808081
Dunabeitia-2018-750-172	172	PICTURE_172	882	PARROT	parrot	pappagallo	loro	papagei	papegaai	perroquet	0.40217919	92.0	100	2	0	3.74	0.340254161	94.89795918	98	3	2	0	3.12	0	100	97	1	0	3	3.16	0.195909271	96.96969697	99	2	0	1	3.79	0.362051252	93.10344828	98.30508475	2	0	1.694915254	3.983333333	0.197453004	96.93877551	98	2	0	2	3.242424242
Dunabeitia-2018-750-171	171	PICTURE_171			goalkeeper	portiere	portero	torwart	keeper	gardien	0.808463596	86.86868687	99	5	0	2.99	0.0	100	99	1	0	1	2.85	0	100	96	1	0	4	2.71	0.877846248	86.45833333	96	6	0	4	3.29	0.774631987	77.19298246	95	2	1.666666667	3.333333333	3.508474576	2.020278704	38.1443299	97	6	0	3	2.898989899
Dunabeitia-2018-750-170	170	PICTURE_170			goal	porta	portería	tor	goal	cage	1.304962273	74.74747475	99	6	0	2.61	0.830683636	73.73737374	99	2	1	0	2.43	0	100	100	1	0	0	2.25	0.872422774	81	100	3	0	0	2.55	1.231263763	52.54237288	98.33333333	3	0	1.666666667	3.05	1.788213187	61.45833333	96	7	1	3	2.333333333
Dunabeitia-2018-750-17	17	PICTURE_17	3917	DEVIL	devil	diavolo	diablo	teufel	duivel	diable	0.477747375	91.75257732	97	3	1	3.18	0.14609425	97.91666667	96	2	1	3	2.59	1.091789925	59	100	3	0	0	2.76	0	100	96	1	0	4	3.04	0.219297308	96.49122807	96.61016949	2	0	3.389830508	3.610169492	0.482146113	91.91919192	99	3	0	1	2.838383838
Dunabeitia-2018-750-169	169	PICTURE_169	1291	BACK	back	schiena	espalda	ruecken	rug	dos	0.14257333	97.97979798	99	2	0	2.32	0.0	100	97	1	0	3	1.949494949	0	100	100	1	0	0	2.01	0.14257333	97.97979798	99	2	0	1	2.29	0.213579815	96.61016949	98.33333333	2	1.666666667	0	2.233333333	0	100	98	1	0	2	1.868686869
Dunabeitia-2018-750-168	168	PICTURE_168			stadium	stadio	estadio	stadion	voetbalstadion	stade	0.988269175	70.10309278	97	3	0	3.4	0.745517843	78.78787879	99	2	1	0	3.16	0.914821009	67.01030928	97	2	0	3	2.94	1.772171705	47.95918367	98	6	0	2	4.53	1.489527402	48.27586207	96.66666667	3	3.333333333	0	3.633333333	2.135110434	47.47474747	99	7	0	1	2.98989899
Dunabeitia-2018-750-167	167	PICTURE_167			lace	laccio	cordón	schnuersenkel	veter	lacet	0.536359651	87.75510204	98	2	1	2.07	1.376404886	53.06122449	98	4	1	1	1.9	0.503258335	88.88888889	99	2	0	1	1.86	1.275407203	73.40425532	94	6	1	5	1.86	1.120370769	75.43859649	96.61016949	4	1.694915254	1.694915254	2.305084746	0.425904404	93.93939394	99	4	0	1	1.808080808
Dunabeitia-2018-750-166	166	PICTURE_166	3325	PEARL	pearl	perla	perla	perle	parel	huitre	1.269002605	72.63157895	95	4	4	3.05	1.248621435	63.26530612	98	4	2	0	2.72	1.148860699	74	100	4	0	0	2.61	1.445132104	63.54166667	96	5	0	4	2.93	1.57234072	44.06779661	98.33333333	4	0	1.666666667	3.066666667	1.614064166	46.66666667	90	5	5	5	2.545454545
Dunabeitia-2018-750-165	165	PICTURE_165	772	BELT	belt	cintura	cinturón	guertel	riem	ceinture	0.0	100.0	100	1	0	2.48	0.14372617	97.95918367	98	2	1	1	2.111111111	0	100	99	1	0	1	2.18	0	100	100	1	0	0	2.54	0.41381685	91.66666667	100	2	0	0	2.65	0	100	100	1	0	0	2.202020202
Dunabeitia-2018-750-164	164	PICTURE_164	667	ROAD	road	strada	carretera	strasse	weg	route	0.0	100.0	99	1	0	2.31	0.0	100	98	1	0	2	2.24	0	100	100	1	0	0	2.13	0.474132766	91.83673469	98	3	0	2	2.69	1.735695874	60.34482759	96.66666667	5	0	3.333333333	2.633333333	0	100	97	1	0	3	1.98989899
Dunabeitia-2018-750-163	163	PICTURE_163	970	COCONUT	coconut	cocco	coco	kokosnuss	kokosnoot	noix-de-coco	0.0	100.0	98	1	2	2.72	0.595467051	85.56701031	97	2	3	0	2.48	0	100	99	1	0	1	2.29	0	100	98	1	0	2	2.62	0	100	96.66666667	1	0	3.333333333	2.733333333	0.286396957	95	100	2	0	0	2.292929293
Dunabeitia-2018-750-162	162	PICTURE_162			xbox	play station	consola	playstation	playstation	console	1.976771372	42.70833333	96	5	0	2.818181818	1.509618305	47.25274725	91	4	4	5	2.7	1.381380822	71	100	5	0	0	2.707070707	2.140924287	32.60869565	92	5	1	7	3.11	1.806111538	52.72727273	91.66666667	5	1.666666667	6.666666667	3.466666667	2.252765664	37.23404255	94	7	0	6	2.686868687
Dunabeitia-2018-750-161	161	PICTURE_161	3711	TIE (NOUN)	tie	cravatta	corbata	krawatte	das	cravate	0.0	100.0	99	1	1	2.26	0.0	100	100	1	0	0	2.11	0	100	100	1	0	0	2.05	0.286396957	95	100	2	0	0	2.34	0.468995594	90	100	2	0	0	2.366666667	0	100	100	1	0	0	2.01010101
Dunabeitia-2018-750-160	160	PICTURE_160	4073	WHEELBARROW	wheelbarrow	carriola	carretilla	schubkarre	kruiwagen	brouette	0.151096971	97.82608696	92	2	8	2.81	0.309461189	95.50561798	89	3	8	3	2.33	0.348574912	94.73684211	95	3	5	0	2.49	0.14257333	97.97979798	99	2	0	1	2.87	0	100	98.33333333	1	0	1.666666667	2.866666667	0	100	93	1	5	2	2.393939394
Dunabeitia-2018-750-16	16	PICTURE_16	1053	HUNTER	hunter	cacciatore	cazador	jaeger	jager	chasseur	1.619014173	50.0	92	6	4	3.36	0.0	100	99	1	1	0	3.24	0	100	99	1	0	1	3.17	0.512753111	90.81632653	98	3	0	2	3.61	0	100	96.61016949	1	0	3.389830508	3.728813559	0.141440543	98	100	2	0	0	3.050505051
Dunabeitia-2018-750-159	159	PICTURE_159	678	BEARD	beard	barba	barba	bart	baard	barbe	0.0	100.0	98	1	0	3.27	0.0	100	100	1	0	0	2.52	0	100	100	1	0	0	2.58	0.327444919	94	100	2	0	0	3.35	0	100	98.33333333	1	1.666666667	0	3.586206897	0	100	100	1	0	0	2.868686869
Dunabeitia-2018-750-158	158	PICTURE_158			controller	joystick	mando	controller	controller	manette	1.345591828	73.46938776	98	5	0	2.58	0.796263318	85.54216867	83	4	10	7	2.707070707	0.199023775	96.90721649	97	2	0	3	2.51	1.659679496	66.26506024	83	6	3	14	2.99	2.832794664	23.80952381	71.18644068	8	10.16949153	18.6440678	3.254237288	1.150434083	74.73684211	95	4	0	5	2.484848485
Dunabeitia-2018-750-157	157	PICTURE_157			princess	principessa	princesa	prinzessin	prinses	princesse	1.39423804	73.19587629	97	6	1	3.09	1.668189893	65.59139785	93	6	1	6	3.090909091	1.44939922	65.97938144	97	5	0	3	3	1.680307245	64.13043478	92	6	0	8	3.25	1.339803804	75.92592593	90	6	0	10	3.35	1.171365175	73.95833333	96	4	1	3	2.919191919
Dunabeitia-2018-750-156	156	PICTURE_156			recorder	flauto	flauta	floete	blokfluit	flute	1.103527632	58.06451613	93	3	6	2.14	0.0	100	99	1	1	0	1.85	0	100	99	1	0	1	1.72	0.684038436	81.81818182	99	2	0	1	2.07	0.70074955	81.03448276	98.30508475	2	1.694915254	0	2.25862069	0.144899618	97.93814433	97	2	1	2	1.656565657
Dunabeitia-2018-750-155	155	PICTURE_155	1114	BULLET	bullet	proiettile	bala	patrone	kogel	balle	0.230709956	96.25	80	2	16	2.22	0.954666283	83.52941176	85	5	12	3	2.38	0.151096971	97.82608696	92	2	3	5	1.96	2.148786822	53.33333333	75	8	14	11	2.15	0.678407091	86.95652174	76.66666667	3	13.33333333	10	2.220338983	1.610815206	70.3125	64	7	25	11	2.181818182
Dunabeitia-2018-750-154	154	PICTURE_154	2594	DOMINOES	dominoes	domino	dominó	domino	domino	domino	0.0	100.0	92	1	6	2.72	0.730551252	84.88372093	86	3	12	2	2.59	0	100	98	1	1	1	2.27	0.982680803	57.73195876	97	2	1	2	2.81	1.552214149	56.60377358	89.83050847	4	1.694915254	8.474576271	3	0.197453004	96.93877551	98	2	2	0	2.222222222
Dunabeitia-2018-750-153	153	PICTURE_153	969	CIGARETTE	cigarette	sigaretta	cigarro	zigarette	sigaret	cigarette	0.33228663	93.87755102	98	2	0	2.7	0.0	100	99	1	0	1	2.23	0.811278124	75	100	2	0	0	2.24	0.340254161	94.89795918	98	3	0	2	2.59	0.219297308	96.49122807	95	2	1.666666667	3.333333333	2.7	0.14257333	97.97979798	99	2	0	1	2.141414141
Dunabeitia-2018-750-152	152	PICTURE_152	1543	SNAIL	snail	lumaca	caracol	schnecke	slak	escargot	0.0	100.0	99	1	1	3.38	0.709512886	80.6122449	98	2	0	2	2.8	0	100	100	1	0	0	2.919191919	0.286396957	95	100	2	0	0	3.46	0	100	100	1	0	0	3.879310345	0	100	99	1	0	1	2.98989899
Dunabeitia-2018-750-151	151	PICTURE_151	2629	TRAY	tray	vassoio	bandeja	tablett	dienblad	plateau	0.0	100.0	96	1	0	1.85	0.0	100	95	1	4	1	1.67	0	100	99	1	0	1	1.61	0	100	96	1	0	4	1.86	1.359783948	49.01960784	85	3	1.666666667	13.33333333	1.95	0.290715865	94.89795918	98	2	1	1	1.606060606
Dunabeitia-2018-750-150	150	PICTURE_150	2290	PUDDLE	puddle	pozzanghera	charco	pfuetze	plas	flaque	0.723443662	87.62886598	97	4	3	3.06	1.229309187	69.89247312	93	4	7	0	2.73	0.506650334	88.7755102	98	2	1	1	2.787878788	0.983833335	57.47126437	87	2	6	7	3.26	1.107132336	66.66666667	76.27118644	3	13.55932203	10.16949153	2.931034483	1.242525032	67.36842105	95	5	3	2	2.505050505
Dunabeitia-2018-750-15	15	PICTURE_15	1386	LION	lion	leone	león	loewe	leeuw	lion	0.0	100.0	99	1	0	3.26	0.0	100	100	1	0	0	2.6	0	100	100	1	0	0	2.8	0	100	100	1	0	0	3.31	0	100	100	1	0	0	3.677966102	0	100	100	1	0	0	2.929292929
Dunabeitia-2018-750-149	149	PICTURE_149			keyhole	serratura	cerradura	schluesselloch	sleutelgat	serrure	1.119110332	62.22222222	90	3	9	2.06	0.723874268	87.77777778	90	4	7	3	2.17	0.159350063	97.6744186	86	2	7	7	1.94	1.028524128	67.0212766	94	3	2	4	2	0.856405239	71.92982456	95	2	0	5	2.366666667	0.30149693	95.65217391	92	3	6	2	1.747474747
Dunabeitia-2018-750-148	148	PICTURE_148	1124	PIPE	pipe	pipa	pipa	pfeife	pijp	pipe	0.450251183	92.47311828	93	3	6	2.15	0.0	100	100	1	0	0	1.64	0	100	100	1	0	0	1.79	0	100	99	1	0	1	1.97	0	100	98.33333333	1	1.666666667	0	1.933333333	0	100	100	1	0	0	1.575757576
Dunabeitia-2018-750-147	147	PICTURE_147			hanger	appendino	percha	kleiderbuegel	kapstok	cintre	0.778011304	100.0	100	2	0	2.0	2.566249413	32.63157895	95	9	4	1	1.92	0	100	98	1	0	2	1.61	1.034556071	66	100	3	0	0	1.87	1.212477604	76.27118644	98.33333333	5	1.666666667	0	1.9	0	100	99	1	0	1	1.464646465
Dunabeitia-2018-750-146	146	PICTURE_146	1154	OLIVE	olive	oliva	aceituna	oliven	olijf	olive	0.0	100.0	73	1	22	1.79	0.193642805	97.01492537	67	2	25	8	2.09	0	100	89	1	9	2	1.67	0.72275657	87.69230769	65	4	27	8	1.7	0	100	64.40677966	1	28.81355932	6.779661017	1.620689655	0.175565026	97.36842105	76	2	16	8	1.676767677
Dunabeitia-2018-750-145	145	PICTURE_145			bin	cestino	papelera	muelleimer	vuilbak	poubelle	0.0	100.0	100	1	0	2.16	1.556417992	61.2244898	98	5	0	2	1.92	1.193899474	54.08163265	98	3	0	2	2.04	0.574404581	90.81632653	98	4	0	2	2.16	1.739836689	59.25925926	91.52542373	5	1.694915254	6.779661017	2.305084746	0	100	100	1	0	0	1.686868687
Dunabeitia-2018-750-144	144	PICTURE_144			bull fighter	torero	torero	torrero	toreador	toréador	1.678868425	45.45454545	55	4	32	3.2	0.477747375	91.75257732	97	3	3	0	2.7	0	100	100	1	0	0	2.74	1.939927413	46.57534247	73	6	13	14	3.13	2.096214386	48.07692308	86.66666667	6	6.666666667	6.666666667	3.383333333	1.339577109	48.52941176	68	3	25	7	3.01010101
Dunabeitia-2018-750-143	143	PICTURE_143	4057	ANGEL	angel	angelo	ángel	engel	engel	ange	1.642504772	49.47368421	95	4	5	2.78	1.299052762	68.36734694	98	4	2	0	2.64	0.365923651	93	100	2	0	0	2.67	0.298940797	95.69892473	93	3	2	5	2.86	0.783598877	83.92857143	93.33333333	3	3.333333333	3.333333333	3.254237288	0.796181391	85.71428571	98	4	1	1	2.545454545
Dunabeitia-2018-750-142	142	PICTURE_142	604	GLASS	glass	bicchiere	vaso	glas	glas	verre	0.195909271	96.96969697	99	2	0	2.1	0.0	100	98	1	1	1	1.72	0	100	98	1	1	1	1.71	0.246022578	95.91836735	98	2	1	1	1.94	0	100	94.91525424	1	1.694915254	3.389830508	2.016949153	0.195909271	96.96969697	99	2	0	1	1.525252525
Dunabeitia-2018-750-141	141	PICTURE_141	1956	SUNFLOWER	sunflower	girasole	girasol	sonnenblume	zonnebloem	tournesol	0.539935733	87.62886598	97	2	0	3.16	0.141440543	98	100	2	0	0	2.59	0	100	97	1	1	2	2.83	0.286396957	95	100	2	0	0	3.25	0.216396932	96.55172414	96.66666667	2	1.666666667	1.666666667	3.566666667	0.337290067	93.75	96	2	0	4	2.848484848
Dunabeitia-2018-750-140	140	PICTURE_140	1488	FAUCET	tap	rubinetto	grifo	wasserhahn	kraan	robinet	0.195909271	96.96969697	99	2	0	2.57	0.0	100	98	1	0	2	2.191919192	0	100	100	1	0	0	2.15	0.33228663	93.87755102	98	2	0	2	2.45	0	100	98.33333333	1	1.666666667	0	2.583333333	0	100	98	1	2	0	2.060606061
Dunabeitia-2018-750-14	14	PICTURE_14			dressing gown	accappatoio	bata	bademantel	badjas	peignoir	1.257981686	69.6969697	99	4	0	2.57	0.642064289	83.67346939	98	2	1	1	2.46	0.970950594	60	100	2	0	0	2.31	0.687251475	86.86868687	99	3	0	1	2.59	1.245618671	50	93.33333333	3	3.333333333	3.333333333	2.966666667	0.625262405	84.375	96	2	3	1	2.282828283
Dunabeitia-2018-750-139	139	PICTURE_139	1175	GHOST	ghost	fantasma	fantasma	geist	spook	fantôme	0.0	100.0	99	1	0	1.47	0.0	100	99	1	0	1	1.42	0	100	100	1	0	0	1.22	0.997401589	53	100	2	0	0	1.44	0	100	96.66666667	1	1.666666667	1.666666667	1.366666667	0	100	100	1	0	0	1.262626263
Dunabeitia-2018-750-138	138	PICTURE_138			fridge	frigorifero	frigorífico	kuehlschrank	koelkast	frigo	0.436469817	91.0	100	2	0	2.68	0.0	100	99	1	1	0	2.737373737	0.914926373	67	100	2	0	0	2.61	0	100	99	1	0	1	3.03	1.118125723	71.18644068	100	3	0	0	3.254237288	0.824261299	85	100	4	0	0	2.525252525
Dunabeitia-2018-750-137	137	PICTURE_137	1490	RAT	rat	topo	rata	ratte	rat	rat	0.74148274	79.0	100	2	0	2.87	0.830683636	73.73737374	99	2	0	1	2.48	0.98752571	56.56565657	99	2	0	1	2.77	0.975525951	59.18367347	98	2	0	2	3.27	0.863120569	71.42857143	93.33333333	2	0	6.666666667	3.5	0.73001663	79.59183673	98	2	0	2	2.505050505
Dunabeitia-2018-750-136	136	PICTURE_136	507	MELON	melon	melone	melón	melone	meloen	melon	1.142296737	76.62337662	77	4	22	2.939393939	1.275798182	74.66666667	75	5	20	5	2.99	0	100	100	1	0	0	2.55	1.850796486	64.63414634	82	8	13	5	2.88	1.191299639	77.77777778	76.27118644	5	18.6440678	5.084745763	3.322033898	2.435067409	45.58823529	68	9	24	8	2.95959596
Dunabeitia-2018-750-135	135	PICTURE_135	764	SUIT	suit	abito	traje	anzug	kostuum	costume	0.14257333	97.97979798	99	2	0	2.62	1.537220503	39.17525773	97	3	1	2	2.6	0	100	99	1	0	1	2.4	0	100	100	1	0	0	2.7	1.334599426	62.06896552	98.30508475	3	0	1.694915254	2.982758621	0.842938757	82.65306122	98	4	0	2	2.353535354
Dunabeitia-2018-750-134	134	PICTURE_134	964	WOOL	wool	gomitolo	ovillo	wolle	wol	pelote de laine	1.800653863	54.63917526	97	6	1	2.3	0.608331702	88.88888889	99	3	0	1	1.95	1.536757918	61.45833333	96	5	3	1	2.09	1.229865299	55.67010309	97	4	0	3	2.16	1.40085023	67.30769231	88.13559322	5	3.389830508	8.474576271	2.542372881	1.609735099	45.74468085	94	4	2	4	2.090909091
Dunabeitia-2018-750-133	133	PICTURE_133			snake	cobra	cobra	schlange	slang	serpent	1.202237907	61.61616162	99	3	0	3.38	1.122253567	52.63157895	95	3	2	3	2.82	1.08245676	60.82474227	97	3	0	3	3.02	1.234377709	54.63917526	97	4	0	3	3.31	1.297231328	51.85185185	90	3	1.666666667	8.333333333	3.766666667	1.169600916	63.91752577	97	4	0	3	3.101010101
Dunabeitia-2018-750-132	132	PICTURE_132			tag	cartellino	etiqueta	etikett	etiket	étiquette	0.807167555	75.25773196	97	2	0	2.21	1.821811316	40.90909091	88	6	6	6	2.24	0.199023775	96.90721649	97	2	2	1	2.06	2.815739389	33.75	80	11	12	8	2.37	2.6501192	34.88372093	72.88135593	8	13.55932203	13.55932203	2.525423729	0.524400508	92.04545455	88	4	8	4	2.02020202
Dunabeitia-2018-750-131	131	PICTURE_131			singer	cantante	cantante	saenger	zanger	chanteur	0.905795736	78.35051546	97	3	0	3.07	0.648804039	87.75510204	98	3	0	2	2.97	0.689182148	86	100	3	0	0	2.97	0.766191271	82.29166667	96	3	0	4	3.32	0.787667201	82.75862069	96.66666667	3	1.666666667	1.666666667	3.45	0.251862848	95.78947368	95	2	0	5	2.95959596
Dunabeitia-2018-750-130	130	PICTURE_130			waistcoat	gilet	chaleco	weste	vest	gilet	2.054981176	45.16129032	93	6	3	2.42	0.91132163	82.4742268	97	4	1	2	2.080808081	0	100	99	1	0	1	1.98	0.445050304	92.78350515	97	3	0	3	2.32	2.26466797	38.29787234	78.33333333	7	8.333333333	13.33333333	2.5	2.067409564	37.93103448	87	6	6	7	2.101010101
Dunabeitia-2018-750-13	13	PICTURE_13			leg	gamba	pierna	bein	been	jambe	1.53003215	46.39175258	97	3	1	2.2	1.477571296	63.63636364	99	5	0	1	2.07	1.406007579	55	100	3	0	0	1.99	1.77739408	41.93548387	93	5	0	7	2.52	1.65539623	53.57142857	93.33333333	4	1.666666667	5	2.35	1.562785799	40.81632653	98	3	0	2	1.838383838
Dunabeitia-2018-750-129	129	PICTURE_129	3091	LEMON	lemon	limone	limón	zitrone	citroen	citron	0.371232327	92.85714286	98	2	0	2.65	0.0	100	97	1	0	3	2.19	0	100	100	1	0	0	2.19	0	100	99	1	0	1	2.45	0	100	98.33333333	1	1.666666667	0	2.8	0	100	98	1	0	2	2.171717172
Dunabeitia-2018-750-128	128	PICTURE_128	1659	DOLL	doll	bambola	muñeca	puppe	pop	poupée	0.853019966	83.83838384	99	4	0	2.88	0.638161945	83.83838384	99	2	0	1	2.72	0.468995594	90	100	2	0	0	2.59	1.15700659	78.35051546	97	5	0	3	2.97	0.783598877	83.92857143	93.33333333	3	0	6.666666667	3.316666667	0.940990089	82.4742268	97	4	0	3	2.595959596
Dunabeitia-2018-750-127	127	PICTURE_127	2990	SACK	sack	sacco	saco	sack	zak	sac	0.981267789	76.84210526	95	4	4	2.18	0.423048816	91.39784946	93	2	6	1	2.15	0	100	96	1	1	3	1.79	1.218095228	78.125	96	6	1	3	1.91	1.457760537	66.66666667	85	5	1.666666667	13.33333333	2.15	1.899624894	65.51724138	87	9	9	4	1.929292929
Dunabeitia-2018-750-126	126	PICTURE_126			parachute	paracadute	paracaídas	fallschirm	parachute	parachute	0.320014863	94.18604651	86	2	11	2.45	0.495969072	89.13043478	92	2	6	2	2.36	0.553149088	89.69072165	97	3	3	0	2.29	0.200622324	96.875	96	2	1	3	2.25	0	100	93.33333333	1	1.666666667	5	2.75	0.485162354	91.57894737	95	3	4	1	2.121212121
Dunabeitia-2018-750-125	125	PICTURE_125	3247	KIWIFRUIT	kiwi	kiwi	kiwi	kiwi	kiwi	kiwi	0.0	100.0	93	1	5	3.02	0.0	100	100	1	0	0	2.35	0	100	99	1	0	1	2.31	0	100	99	1	0	1	2.7	0	100	98.33333333	1	1.666666667	0	2.916666667	0	100	99	1	1	0	2.242424242
Dunabeitia-2018-750-124	124	PICTURE_124	192	CORNER	corner	angolo	esquina	ecke	hoek	coin	0.82069673	79.7979798	99	3	0	1.94	0.528528064	90.42553191	94	3	4	2	1.98	0.529594811	90.90909091	99	3	0	1	1.81	0.631171805	87.87878788	99	3	0	1	1.89	0.574828144	89.65517241	98.30508475	3	1.694915254	0	1.966101695	1.814497802	54.83870968	93	6	1	6	1.606060606
Dunabeitia-2018-750-123	123	PICTURE_123	2587	DARTS	dart	freccetta	dardo	dartpfeil	dartspijl	fléchette	0.549097778	89.79591837	98	3	2	2.1	0.921841058	77.55102041	98	3	2	0	1.97	0.209957358	95.95959596	99	3	0	1	1.81	1.123396367	64.28571429	98	3	0	2	2.06	3.040098297	18.86792453	88.33333333	9	1.666666667	10	2.266666667	0.855450811	72	100	2	0	0	1.737373737
Dunabeitia-2018-750-122	122	PICTURE_122	1476	CHAIR	chair	sedia	silla	stuhl	stoel	chaise	0.0	100.0	100	1	0	2.32	0.0	100	99	1	1	0	1.979591837	0	100	100	1	0	0	2.03	0	100	100	1	0	0	2.4	0	100	98.30508475	1	1.694915254	0	2.525423729	0	100	100	1	0	0	1.868686869
Dunabeitia-2018-750-121	121	PICTURE_121			maze	labirinto	laberinto	labyrinth	doolhof	labyrinthe	0.195909271	96.96969697	99	2	1	2.83	0.0	100	97	1	3	0	2.52	0	100	100	1	0	0	2.36	0	100	97	1	1	2	2.72	0.286396957	95	100	2	0	0	2.866666667	0	100	100	1	0	0	2.525252525
Dunabeitia-2018-750-120	120	PICTURE_120			pot	pentola a pressione	olla	topf	kookpot	cocotte-minute	1.867029865	56.09756098	82	6	14	2.58	0.950672093	63	100	2	0	0	2.58	0.541188403	90	100	3	0	0	2.32	2.309097139	40.65934066	91	8	1	8	2.58	2.689687907	36.53846154	86.66666667	9	3.333333333	10	2.85	1.221692527	71.91011236	89	4	9	2	2.303030303
Dunabeitia-2018-750-12	12	PICTURE_12			mermaid	sirena	sirena	meerjungfrau	zeemeermin	sirène	0.0	100.0	97	1	1	2.72	0.141440543	98	100	2	0	0	2.45	0	100	100	1	0	0	2.48	0.371232327	92.85714286	98	2	0	2	2.93	0	100	96.61016949	1	3.389830508	0	3	0	100	98	1	0	2	2.474747475
Dunabeitia-2018-750-119	119	PICTURE_119	191	NUT	nut	noce	nuez	walnuss	walnoot	noix	1.528664799	43.83561644	73	4	21	3.49	0.14257333	97.97979798	99	2	0	1	2.89	0	100	98	1	0	2	3.03	0.646017479	83.50515464	97	2	1	2	3.43	1.305863697	63.79310345	96.66666667	3	1.666666667	1.666666667	3.833333333	0.14257333	97.97979798	99	2	0	1	3.121212121
Dunabeitia-2018-750-118	118	PICTURE_118	1109	WOUND	cut	ferita	herida	wunde	wonde	blessure	1.523751632	59.375000	96	5	0	3.07	0.432883796	92.85714286	98	3	0	2	3	0	100	99	1	0	1	2.81	0.86235472	82.9787234	94	4	0	6	3.22	0.779511317	86.53846154	88.13559322	4	1.694915254	10.16949153	3.627118644	1.052982893	77.89473684	95	5	0	5	2.919191919
Dunabeitia-2018-750-117	117	PICTURE_117	615	HORSE	horse	cavallo	caballo	pferd	paard	cheval	0.642361502	86.86868687	99	3	0	3.55	0.846820187	78.57142857	98	3	1	1	2.85	0.947032849	78.35051546	97	4	0	3	3.08	0.410837839	91.75257732	97	2	0	3	3.56	0.953013885	78.94736842	96.61016949	3	1.694915254	1.694915254	3.796610169	1.007872533	71	100	3	0	0	2.96969697
Dunabeitia-2018-750-116	116	PICTURE_116	221	FIRE	fire	fuoco	fuego	feuer	vuur	feu	0.327444919	94.0	100	2	0	2.97	0.545111414	89.8989899	99	3	1	0	2.32	0.775539951	81.81818182	99	3	0	1	2.31	0	100	99	1	0	1	2.64	0	100	93.22033898	1	0	6.779661017	2.898305085	0.855450811	72	100	2	0	0	2.292929293
