ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS	WORDPAIR_GLOSS	WORDPAIR	POS	SIMILARITY_SCORE_ARABIC	SIMILARITY_SCORE_CHINESE	SIMILARITY_SCORE_WELSH	SIMILARITY_SCORE_ENGLISH	SIMILARITY_SCORE_ESTONIAN	SIMILARITY_SCORE_FINNISH	SIMILARITY_SCORE_FRENCH	SIMILARITY_SCORE_HEBREW	SIMILARITY_SCORE_POLISH	SIMILARITY_SCORE_RUSSIAN	SIMILARITY_SCORE_SPANISH	SIMILARITY_SCORE_KISWAHILI	SIMILARITY_SCORE_YUE_CHINESE	SIMILARITY_SCORE_MEAN	ARABIC	CHINESE	WELSH	ESTONIAN	FINNISH	FRENCH	HEBREW	POLISH	RUSSIAN	SPANISH	KISWAHILI	YUE_CHINESE
Vulic-2020-3776-2279	2279	attack			crime; attack	word2-2279	nouns	1.8	0.909090909	2.3	1.692307692	2.3	0.2	2.4	2.6	2	0.5	1.7	1	0.909090909	1.542540793	هجوم	攻击	ymosodiad	rünnak	hyökätä	attaque	תקיפה	atak	атака	ataque	uhalifu	攻擊
Vulic-2020-3776-2280	2280	rear			tail; rear	word2-2280	nouns	1.4	2.909090909	0.7	2.923076923	2.9	1.2	3	1.4	3.2	0.4	2.5	2.6	0.909090909	2.053438228	خلفي	后部	cefn	tagumine	takaosa	arrière	עורף	tył	затылок	posterior	mkia	後部
Vulic-2020-3776-2281	2281	gun			sergeant; gun	word2-2281	nouns	1.9	0.181818182	0.4	0.538461538	0.9	0.3	1.1	0.5	0.2	0.7	0.6	0.8	0.545454545	0.563811189	بندقية	枪	gwn	relv	ase	pistolet	אקדח	pistolet	пистолет	pistola	mjeshi	槍
Vulic-2020-3776-2282	2282	agreement	3644	AGREEMENT	hole; agreement	word2-2282	nouns	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0.008333333	اتفاق	协议	cytundeb	kokkulepe	sopimus	accord	הסכם	porozumienie	соглашение	acuerdo	mapatano	協議
Vulic-2020-3776-2283	2283	boy			child; boy	word2-2283	nouns	2.8	3.090909091	1.4	1.846153846	1.9	2.7	4.2	3.8	3.1	2.4	4.2	1.1	2.181818182	2.65990676	صبي	男孩	bachgen	poiss	poika	garçon	בן	chłopiec	мальчик	chico	mvulana	男孩
Vulic-2020-3776-2284	2284	nail			head; nail	word2-2284	nouns	1.2	0	0.1	0	0.5	1.2	1.2	0.7	0.3	1.2	0.5	0.2	0.090909091	0.499242424	ظفر	指甲	ewin	küüs	kynsi	ongle	ציפורן	paznokieć	гвоздь	uña	msumari	指甲
Vulic-2020-3776-2285	2285	article			book; article	word2-2285	nouns	2.4	3.363636364	0.8	0.692307692	1.1	1.6	2.8	2	1	1	1	1.2	4.181818182	1.728146853	مقال	文章	erthygl	artikkel	artikkeli	article	מאמר	artykuł	статья	artículo	makala	文章
Vulic-2020-3776-2286	2286	text			book; text	word2-2286	nouns	2.8	2.545454545	1	2.307692308	2.1	2.7	4	2.6	2	2	2.5	3.6	1	2.362762238	نص	正文	testun	tekst	teksti	texte	טקסט	tekst	текст	texto	andiko	正文
Vulic-2020-3776-2287	2287	hymn			bible; hymn	word2-2287	nouns	2.2	2.272727273	0.6	0.769230769	0.2	0.9	0.7	0.4	0.7	2.1	0.5	0.1	2.727272727	0.997435897	ترنيمة	圣歌	emyn	hümn	virsi	hymne	המנון	hymn	псалом	himno	nyimbo	聖歌
Vulic-2020-3776-2288	2288	straw			wife; straw	word2-2288	nouns	0	0.181818182	0	0	0	0	0	0.2	0	0	0.3	0	0	0.056818182	قش	稻草	gwellt	kõrs	pilli	paille	קש	słoma	солома	cañita	majani makavu	稻草
Vulic-2020-3776-2289	2289	noise			racket; noise	word2-2289	nouns	0.5	4.272727273	0	3.769230769	0.9	0	0.3	4.5	0.2	4.9	0.3	1.9	3.727272727	2.064102564	ضجيج	喧闹声	sŵn	lärm	melu	bruit	רעש	hałas	шум	ruido	kelele	喧鬧聲
Vulic-2020-3776-2290	2290	term			semester; term	word2-2290	nouns	3.7	3.545454545	4.9	4.692307692	3.7	0.5	4	2.6	1.6	1.7	1.2	4.9	4.363636364	3.141783217	فصل دراسي	学期	tymor	periood	termi	trimestre	תקופה	trymestr	срок	término	awamu	學期
Vulic-2020-3776-2291	2291	straw			task; straw	word2-2291	nouns	0.3	0	0	0	0.2	0	0	0	0	0.1	0.1	0	0	0.033333333	قش	稻草	gwellt	kõrs	pilli	paille	קש	słoma	пустяк	cañita	majani makavu	稻草
Vulic-2020-3776-2292	2292	blade	869	BLADE	grass; blade	word2-2292	nouns	0.1	0	0.6	0.692307692	0.5	0	0.2	0.5	2.9	4.2	0.1	2.3	0	0.999358974	شفرة	刀口	llafn	tera	terä	lame	להב	źdźbło	травинка	espada	jani	刀口
Vulic-2020-3776-2293	2293	furniture			bed; furniture	word2-2293	nouns	0.2	3.545454545	1.8	1.384615385	2	2	3.2	2.1	2.9	2.5	1.5	2.9	2.727272727	2.379778555	اثار	家俱	dodrefn	mööbel	huonekalut	meuble	רהיט	meble	мебель	mueble	fanicha	傢俱
Vulic-2020-3776-2294	2294	drum	908	DRUM	guitar; drum	word2-2294	nouns	2.6	0.363636364	1	0.615384615	1.2	1.7	2.6	2.1	0.9	0.9	0.8	2.5	0.727272727	1.283857809	طبل	鼓	drwm	trumm	rumpu	batterie	תוף	bęben	барабан	tambor	ngoma	鼓
Vulic-2020-3776-2295	2295	piece	594	PIECE	airport; piece	word2-2295	nouns	0.5	0	0	0	0	0	0.2	0.2	0	0	0	0	0	0.033333333	قطعة	片	darn	tükk	pala	pièce	חלק	kawałek	кусок	pieza	uwanja wa ndege	片
Vulic-2020-3776-2296	2296	bulb	2617	BULB	flower; bulb	word2-2296	nouns	0.2	0	0.6	0.769230769	0.7	0	2.8	1.9	1.6	0.6	1.5	1.7	0	1.014102564	مصباح	灯泡	bwlb	mugul	polttimo	bulbe	פקעת	cebulka	луковица	bulbo	chavua	燈泡
Vulic-2020-3776-2297	2297	graph			chart; graph	word2-2297	nouns	3	3.181818182	4.1	3.692307692	3.5	3.4	2	4.5	4.9	3.8	5.5	3.2	2.909090909	3.723601399	رسم بياني	图解	graff	graafik	kuvaaja	graphique	גרף	wykres	график	grafico	chati	圖解
Vulic-2020-3776-2298	2298	foreskin			circumcision; foreskin	word2-2298	nouns	2.3	0.636363636	0.9	0.692307692	1.4	1	2.3	1.7	1.2	2.8	2	1.9	1.636363636	1.513752914	قلفة	包皮	blaengroen	eesnahk	esinahka	prépuce	עורלה	napletek	крайняя плоть	prepucio	tohara	包皮
Vulic-2020-3776-2299	2299	mink			oil; mink	word2-2299	nouns	0.2	0	0	0	0.4	0.2	0.2	0.3	0	0.4	0.1	0	0.090909091	0.140909091	منك	貂	minc	naarits	minkki	vison	מינק	norka	норка	visón	ngozi	貂
Vulic-2020-3776-2300	2300	baby			adult; baby	word2-2300	nouns	1.1	0.545454545	0.2	0.307692308	0.9	0.8	2.2	1.4	0	0.8	0.6	0.2	0.363636364	0.693065268	طفل	婴儿	babi	imik	vauva	bébé	תינוק	niemowlę	младенец	bebé	mtoto mchanga	嬰兒
Vulic-2020-3776-2301	2301	court	1068	COURT	judge; court	word2-2301	nouns	3.1	0.818181818	0.9	1	1.6	1.3	3.3	1.7	1.7	1.6	0.9	2.1	0.909090909	1.485606061	محكمة	法庭	llys	kohus	tuomioistuin	tribunal	בית משפט	sąd	суд	Corte	hakimu	法庭
Vulic-2020-3776-2302	2302	violation			crime; violation	word2-2302	nouns	2.7	3.454545455	1.2	2.846153846	3.7	1.7	5.3	2	3.5	4	3.2	3.3	3.272727273	3.122785548	مخالفة	违反	ymyriad	rikkumine	loukkaus	violation	הפרה	pogwałcenie	нарушение	violación	kosa	違反
Vulic-2020-3776-2303	2303	champagne			whiskey; champagne	word2-2303	nouns	3.8	2.454545455	1.2	0.923076923	1.2	1.6	3.3	2.3	1.1	0.9	1.1	3.5	3.727272727	1.942074592	شامبانيا	香槟	siampên	šampus	shamppanja	champagne	שמפניה	szampan	шампанское	champán	shampeni	香檳
Vulic-2020-3776-2304	2304	guidebook			handbook; guidebook	word2-2304	nouns	3.3	2.818181818	1.7	4.076923077	3.3	4.9	5.6	1.2	2.9	4.3	4.6	1.3	3.090909091	3.315501166	دليل	指南	teithlyfr	teejuht	ohjekirja	guide	מדריך טיולים	przewodnik	путеводитель	guía	kitabu cha mkono	指南
Vulic-2020-3776-2305	2305	book			accident; book	word2-2305	nouns	0	0	0	0	0.1	0	0.6	0	0	0	0.2	0	0	0.075	كتاب	书	llyfr	raamat	kirja	registre	ספר	książka	книга	libro	ajali	書
Vulic-2020-3776-2306	2306	metal			tin; metal	word2-2306	nouns	3.7	2.727272727	2.7	1.615384615	2.7	0.8	3.6	1.7	3.5	1.6	1.8	1.1	2.272727273	2.176282051	معدن	金属	metel	metall	metalli	métal	מתכת	metal	металл	metal	chuma	金屬
Vulic-2020-3776-2307	2307	fashion			mode; fashion	word2-2307	nouns	2.9	0.090909091	0.1	1.846153846	1	0	4.5	0.7	0.1	0.7	0.3	1.4	0	0.894755245	موضة	时装	ffasiwn	mood	muoti	haute-couture	אופנה	moda	мода	Moda	njia	時裝
Vulic-2020-3776-2308	2308	fire	221	FIRE	apocalypse; fire	word2-2308	nouns	0.6	0.818181818	0.7	0.384615385	0.8	0.2	1.7	1	1.1	1.1	0.9	0	0.272727273	0.747960373	حريق	火	tân	tuli	tuli	feu	שריפה	ogień	пожар	fuego	siku ya mwisho	火
Vulic-2020-3776-2309	2309	light	630	LIGHT (RADIATION)	keyboard; light	word2-2309	nouns	0.7	0.090909091	0	0	0.2	0	0.2	0	0	0	0.5	0	0.181818182	0.097727273	ضوء	光	golau	valgus	valo	lumière	אור	światło	свет	ligero	kibodi	光
Vulic-2020-3776-2310	2310	son			brother; son	word2-2310	nouns	2.5	0.727272727	1	0.769230769	1	2.3	2.4	2.4	0.9	0.8	0.9	4	0.818181818	1.501223776	إبن	儿子	mab	poeg	poika	fils	בן	syn	сын	hijo	mtoto wa kiume	兒子
Vulic-2020-3776-2311	2311	employer			worker; employer	word2-2311	nouns	3.4	0.272727273	0.6	2.076923077	1.4	1.5	2.1	1.5	0.6	1	1	0.6	0.545454545	1.099592075	صاحب العمل	雇主	cyflogwr	tööandja	työnantaja	employeur	מעסיק	pracodawca	работодатель	empleador	mwajiri	雇主
Vulic-2020-3776-2312	2312	reheat			preheat; reheat	word2-2312	nouns	2.1	0.636363636	3.2	1.153846154	1.3	1.1	3.7	2.6	1.6	3.6	1.6	0.2	2.363636364	1.921153846	اعادة تسخين	再热	ailgynhesu	taassoojendama	uudelleenlämmitys	réchauffage	חימום מחדש	odgrzewać	подогрев	recalentamiento	pasha kabla	再熱
Vulic-2020-3776-2313	2313	tail			chapter; tail	word2-2313	nouns	0.2	0	0	0	0.1	0	0	0.4	0	0.2	0.1	0	0.090909091	0.074242424	ذنب	尾巴	cynffon	ots	häntä	queue	זנב	ogon	конец	cola	mkia	尾巴
Vulic-2020-3776-2314	2314	catastrophe			death; catastrophe	word2-2314	nouns	2.6	2.272727273	1.8	0.692307692	1.6	1	2.7	2.2	1.9	1.3	1.3	1.8	1.090909091	1.637995338	كارثة	灾难	trychineb	katastroof	katastrofi	catastrophe	אסון	katastrofa	бедствие	catástrofe	balaa	災難
Vulic-2020-3776-2315	2315	decoration			wall; decoration	word2-2315	nouns	1.8	0.636363636	0.3	0.307692308	1	0.4	1.9	0.7	0.4	1.1	0.8	0.3	0.363636364	0.683974359	زينة	装饰	addurn	dekoratsioon	koriste	décoration	קישוט	dekoracja	отделка	decoración	pambo	裝飾
Vulic-2020-3776-2316	2316	ozone			atmosphere; ozone	word2-2316	nouns	4.2	2.636363636	1.7	2.384615385	2.2	0	4.1	3.4	2.2	1.6	2	2.8	3.363636364	2.365384615	الاوزون	臭氧	osôn	osoon	otsoni	ozone	אוזון	ozon	озон	ozono	hali ya anga	臭氧
Vulic-2020-3776-2317	2317	band			liquor; band	word2-2317	nouns	0.4	0	0	0	0.6	0	0.3	0	0	0.3	0.5	0.1	0	0.15	فرقة	乐队	band	bänd	yhtye	groupe	להקה	zespół	группа	banda	bendi	樂隊
Vulic-2020-3776-2318	2318	intention	1162	INTENTION	will; intention	word2-2318	nouns	3.1	0.818181818	2.2	3.384615385	3.7	1.4	5.6	4.6	3.3	1.9	1.5	1.7	1	2.591899767	قصد	意图	bwriad	kavatsus	tarkoitus	intention	כוונה	intencja	намерение	intención	hiari	意圖
Vulic-2020-3776-2319	2319	illusion			reality; illusion	word2-2319	nouns	1.5	4.636363636	0.2	0.230769231	1	0.4	2.3	1	0.2	0.6	0.2	0.1	4.363636364	1.269230769	وهم	幻想	rhith	illusioon	illuusio	illusion	אשליה	iluzja	иллюзия	espejismo	njozi	幻想
Vulic-2020-3776-2320	2320	boat			motor; boat	word2-2320	nouns	1.2	0.272727273	0.8	0.615384615	0.6	0.7	1.8	1.3	0.6	0.9	0.4	2	0.181818182	0.847494172	قارب	船	cwch	paat	vene	bateau	סירה	łódź	лодка	bote	boti	船
Vulic-2020-3776-2321	2321	factorization			decomposition; factorization	word2-2321	nouns	5	2.636363636	1.4	0.769230769	1	0.3	3	4.3	1	1.3	1.3	0	3.090909091	1.674708625	تحليل الى عوامل	因式分解	ffactorio	teguriteks lahutamine	tekijöihinjako	factorisation	פירוק לגורמים	faktoryzacja	факторизация	factorización	utengano	因式分解
Vulic-2020-3776-2322	2322	door			bell; door	word2-2322	nouns	2.3	0	0.4	0.230769231	0.4	0.1	2.3	1.1	0.2	1	0.3	0.3	0.545454545	0.573018648	باب	门	drws	uks	ovi	porte	דלת	drzwi	дверь	puerta	mlango	門
Vulic-2020-3776-2323	2323	party			mask; party	word2-2323	nouns	1.1	0.181818182	0.3	0	0.9	0.3	1.9	0.9	0.5	0.7	0.3	0.1	0.272727273	0.529545455	حفلة	派对	parti	pidu	juhla	fête	מסיבה	impreza	вечеринка	partido	maski	派對
Vulic-2020-3776-2324	2324	island			beach; island	word2-2324	nouns	2.7	1.272727273	1.1	1	1.1	0.9	2.6	1.3	1.7	0.7	1.9	0.7	0.818181818	1.257575758	جزيرة	岛	ynys	saar	saari	île	אי	wyspa	остров	isla	kisiwa	島
Vulic-2020-3776-2325	2325	sculptor	914	SCULPTOR	mansion; sculptor	word2-2325	nouns	0.7	0	0.3	0	0.2	0.1	0.6	0.5	0	0.5	0.7	0	0	0.241666667	نحّات	雕塑家	cerflunydd	skulptor	kuvanveistäjä	sculpteur	פסל	rzeźbiarz	скульптор	escultor	nyumba	雕塑家
Vulic-2020-3776-2326	2326	galaxy			app; galaxy	word2-2326	nouns	2.4	0	0	0	0.2	0	0.2	0.6	0	0.6	0.2	0	0	0.15	جالكسي	星系	galaeth	galaktika	galaksi	galaxie	גלקסי	galaktyka	галакси	galaxia	programu tumishi	星系
Vulic-2020-3776-2327	2327	tragedy	2434	TRAGEDY	death; tragedy	word2-2327	nouns	2.9	2.272727273	1.2	1.538461538	1.9	1.2	3.3	2.4	2.8	1.9	2.4	1.8	1.181818182	1.991083916	مأساة	悲剧	trasiedi	tragöödia	tragedia	tragédie	טרגדיה	tragedia	трагедия	tragedia	balaa	悲劇
Vulic-2020-3776-2328	2328	case			electricity; case	word2-2328	nouns	0.1	0.090909091	0	0	0.4	0	1.3	0.4	0	0.6	0	0	0	0.232575758	حالة	案件	cas	karp	tapaus	boîtier	תיבה	futerał	ящик	caso	umeme	案件
Vulic-2020-3776-2329	2329	bible			book; bible	word2-2329	nouns	3.3	2.363636364	2	1.538461538	1.5	2.5	3.7	1.6	3.2	1.6	2	2.8	0.818181818	2.13502331	كتاب المقدس	圣经	Beibl	piibel	raamattu	bible	תורה	biblia	библия	Biblia	biblia	聖經
Vulic-2020-3776-2330	2330	story			pencil; story	word2-2330	nouns	0.5	0.272727273	0.3	0	0.5	0.4	0.4	0.6	0.1	0	0.8	0	0	0.281060606	قصة	故事	stori	lugu	tarina	histoire	סיפור	opowieść	сказка	historia	penseli	故事
Vulic-2020-3776-2331	2331	window			cloud; window	word2-2331	nouns	0.2	0	0	0	0.3	0	0.8	0.6	0	0.4	0.7	0	0	0.233333333	شبّاك	窗口	ffenestr	aken	ikkuna	fenêtre	חלון	okno	окно	ventana	wingu	窗口
Vulic-2020-3776-2332	2332	water			drought; water	word2-2332	nouns	1.8	0.090909091	0.1	0.076923077	0.6	0.3	2	0.7	0	0.5	1	0.4	0	0.480652681	ماء	水	dŵr	vesi	vesi	eau	מים	woda	вода	agua	ukame	水
Vulic-2020-3776-2333	2333	payment			coin; payment	word2-2333	nouns	3	1.090909091	0.7	1.230769231	1.4	0.6	3.2	1.8	1.7	1.2	2.1	1.2	0.545454545	1.397261072	دفع	付款	taliad	makse	korvaus	paiement	תשלום	płatność	оплата	pago	sarafu	付款
Vulic-2020-3776-2334	2334	cinematography			director; cinematography	word2-2334	nouns	3.3	1.181818182	0.9	0.846153846	1.4	0.8	2.4	1.2	1.1	1.2	2.1	0	1.272727273	1.200058275	تصوير سينمائي	摄影	sinematograffeg	kinematograafia	elokuvaus	cinématographie	סינמטוגרפיה	kinematografia	кинематография	cinematografía	mkurugenzi	攝影
Vulic-2020-3776-2335	2335	violet			flower; violet	word2-2335	nouns	2.2	3.454545455	1.3	1.692307692	2.2	2.8	3.8	2.3	3.4	2.3	2.1	4.1	3.636363636	2.756934732	بنفسجي	紫罗兰	fioled	kannike	orvokki	violette	סיגלית	fiołek	фиалка	Violeta	waridi	紫羅蘭
Vulic-2020-3776-2336	2336	uncle			cousin; uncle	word2-2336	nouns	3.1	0.363636364	0.6	0.307692308	1.9	1.7	2.9	3	1.2	1.5	0.6	0.5	1.545454545	1.343065268	عم	叔叔	ewythr	onu	setä	oncle	דוד	wujek	дядя	tío	mjomba	叔叔
Vulic-2020-3776-2337	2337	tomb	1773	GRAVE	reburial; tomb	word2-2337	nouns	1.5	0.636363636	1	0.307692308	1	1.2	2.3	1.5	1.7	1.5	0.3	1.5	1	1.162004662	قبر	坟墓	bedd	hauakamber	hauta	tombe	קבר	grób	гробница	tumba	zika upya	墳墓
Vulic-2020-3776-2338	2338	performer			song; performer	word2-2338	nouns	2.6	0.363636364	0.9	0.384615385	1.1	0.8	2.4	0.8	0.9	1.1	0.5	0.5	0	0.812354312	فنّان	演员	perfformiwr	esineja	esiintyjä	interprète	מבצע	wykonawca	исполнитель	bailarín	wimbo	演員
Vulic-2020-3776-2339	2339	politician			policeman; politician	word2-2339	nouns	1.7	0.090909091	0.2	0.153846154	0.5	0.7	1.6	0.7	0.1	0.2	0.4	0	0.090909091	0.394638695	سياسي	政治家	gwleidydd	poliitik	poliitikko	politicien	פוליטיקאי	polityk	политик	político	polisi	政治家
Vulic-2020-3776-2340	2340	score			level; score	word2-2340	nouns	1	0.727272727	2.4	0.923076923	2	0.8	2.5	0.9	2.6	0	3.2	0.2	0.636363636	1.407226107	نتيجة	得分	sgôr	tulemus	tulokset	résultat	ניקוד	wynik	гол	Puntuación	kiwango	得分
Vulic-2020-3776-2341	2341	belief			value; belief	word2-2341	nouns	1.3	3.545454545	0.4	2.615384615	2	1.3	3	2.2	1.9	0.7	2	0.6	3.363636364	1.968706294	ايمان	信念	cred	uskumus	uskomus	croyance	אמונה	przekonanie	вера	creencia	imani	信念
Vulic-2020-3776-2342	2342	convention			rule; convention	word2-2342	nouns	0.8	2.545454545	2.7	2.769230769	3.4	2.2	4.7	2.9	2.5	1.2	2.3	0	2.909090909	2.510314685	مؤتمر	惯例	confensiwn	tava	sopivuussäännöt	usage	מוסכמה	konwencja	конвенция	convención	tawala	慣例
Vulic-2020-3776-2343	2343	carbohydrate			sucrose; carbohydrate	word2-2343	nouns	2.7	3.363636364	1.2	1.846153846	3.2	2.9	4.8	2.1	2.3	1.9	1.8	1.3	2.090909091	2.400058275	سكريّات	糖类	carbohydrad	süsivesik	hiilihydraatti	glucide	פחמימה	węglowodan	углевод	carbohidrato	sukrosi	醣類
Vulic-2020-3776-2344	2344	evening			sunset; evening	word2-2344	nouns	4	5.272727273	2.8	1.615384615	2.3	1.6	3.6	1.6	2.8	2.7	1.5	5.5	4.272727273	2.963403263	مساء	傍晚	noswaith	õhtu	ilta	soir	ערב	wieczór	вечер	noche	jioni	傍晚
Vulic-2020-3776-2345	2345	verdict			trial; verdict	word2-2345	nouns	3.6	1.727272727	2	1.307692308	2	1.3	5.5	2.3	1.8	1.3	3.3	1.2	3	2.227913753	حكم	判决书	dyfarniad	kohtuotsus	tuomio	jugement	פסיקה	werdykt	вердикт	veredicto	wamuzi	判決書
Vulic-2020-3776-2346	2346	esteem			honor; esteem	word2-2346	nouns	3.2	0.636363636	2.6	3.153846154	2.5	2.6	3.9	4.7	1.8	3.7	1.9	1.2	2.818181818	2.625699301	تقدير	敬重	parch	austus	kunnioitus	estime	הערכה	poważanie	почтение	estima	heshima	敬重
Vulic-2020-3776-2347	2347	airport			plane; airport	word2-2347	nouns	3.2	1.090909091	1.9	0.384615385	1.4	1	2.7	1.4	1.1	1.1	1.4	1.7	0.636363636	1.317657343	مطار	机场	maes awyr	lennujaam	lentokenttä	aéroport	שדה תעופה	lotnisko	аэропорт	aeropuerto	uwanja wa ndege	機場
Vulic-2020-3776-2348	2348	rain			blizzard; rain	word2-2348	nouns	3.1	0.727272727	0.9	0.692307692	1.2	2.2	3.1	1.6	1.1	0.8	0.6	0.5	2.363636364	1.315268065	مطر	雨	glaw	vihm	sade	pluie	גשם	deszcz	дождь	lluvia	theluji kali	雨
Vulic-2020-3776-2349	2349	failure			bankruptcy; failure	word2-2349	nouns	1.9	0.909090909	0.8	1.153846154	1.8	1.7	5	1.5	2.4	2.8	2.2	4.1	1.090909091	2.121153846	فشل	失败	methiant	läbikukkumine	epäonnistuminen	échec	כישלון	porażka	провал	fracaso	kufilisika	失敗
Vulic-2020-3776-2350	2350	booth			box; booth	word2-2350	nouns	1.7	0	0.1	1.846153846	1.1	0.1	2	2.9	0.3	4.2	1.2	0.1	0	1.153846154	كشك	小亭	stondin	putka	koju	cabine	תא	budka	будка	cabina	kibanda	小亭
Vulic-2020-3776-2351	2351	woman			task; woman	word2-2351	nouns	0.4	0	0	0	0.1	0	0.1	0	0	0	0.2	0.1	0.090909091	0.049242424	امرأة	女人	menyw	naine	nainen	femme	אישה	kobieta	женщина	mujer	mwanamke	女人
Vulic-2020-3776-2352	2352	fact			proof; fact	word2-2352	nouns	3.4	0.818181818	0.8	2.230769231	3.1	3	4	1.6	3.5	3.4	2.5	1.6	1.090909091	2.303321678	حقيقة	事实	ffaith	fakt	fakta	fait	עובדה	fakt	факт	hecho	ukweli	事實
Vulic-2020-3776-2353	2353	player			coach; player	word2-2353	nouns	2.7	0	0.4	0.307692308	1.4	1	2.6	1.3	0.7	0.6	0.5	1.2	0	0.833974359	لاعب	播放机	chwaraewr	mängija	pelaaja	joueur	שחקן	gracz	игрок	jugador	kocha	播放機
Vulic-2020-3776-2354	2354	lung	688	LUNG	liver; lung	word2-2354	nouns	2.6	0.636363636	0.9	0.692307692	1.1	1.6	2.6	1.4	0.9	0.8	0.5	0.4	0.545454545	1.006177156	رئة	肺	ysgyfaint	kops	keuhko	poumon	ריאה	płuco	легкое	pulmón	pafu	肺
Vulic-2020-3776-2355	2355	nose			throat; nose	word2-2355	nouns	2.7	0.181818182	0.4	0.384615385	1.3	1.5	2.6	1.3	0.7	0.8	0.5	0.6	0.363636364	0.885839161	أنف	鼻子	trwyn	nina	nenä	nez	אף	nos	нос	nariz	pua	鼻子
Vulic-2020-3776-2356	2356	inn			motel; inn	word2-2356	nouns	4.4	3.454545455	1.1	3.615384615	4	4	4.3	4.6	1.6	4	3.3	2.5	2.818181818	3.274009324	فندق	小旅馆	tafarn	võõrastemaja	majatalo	auberge	אכסניה	gospoda	гостиница	Posada	hoteli	小旅館
Vulic-2020-3776-2357	2357	appliance			pot; appliance	word2-2357	nouns	0.7	2.454545455	0	0.692307692	0.3	0.2	0.1	1	0.1	0.5	0.3	0.6	2.272727273	0.709965035	جهاز	器具	teclyn	seade	laite	dispositif	מכשיר	urządzenie	прибор	aparato	kifaa	器具
Vulic-2020-3776-2358	2358	violin			guitar; violin	word2-2358	nouns	3.5	0.636363636	1	0.769230769	1.3	1.9	3	2	1.5	0.9	0.5	0	2.545454545	1.337587413	كمان	小提琴	ffidil	viiul	viulu	violon	כינור	skrzypce	скрипка	violín	gita	小提琴
Vulic-2020-3776-2359	2359	might			strength; might	word2-2359	nouns	4.4	3.181818182	4.4	4.769230769	3.6	3.2	5.6	4.7	4.5	4.4	0.4	3.6	3.454545455	3.817132867	قدرة	威力	cadernid	vägi	mahti	puissance	עוצמה	moc	мощь	podría	makadara	威力
Vulic-2020-3776-2360	2360	agreement			argument; agreement	word2-2360	nouns	1.6	0.454545455	0.1	0.076923077	1	0.4	3.4	1	0.4	0.5	1.2	0.1	0.181818182	0.734440559	اتفاق	协议	cytundeb	kokkulepe	sopimus	accord	הסכמה	porozumienie	соглашение	acuerdo	mapatano	協議
Vulic-2020-3776-2361	2361	prey			god; prey	word2-2361	nouns	0.3	0	0	0	0.2	0	0.1	0.1	0	0.3	0	0	0	0.058333333	فريسة	猎物	ysglyfaeth	saak	saalis	proie	טרף	ofiara	жертва	presa	windo	獵物
Vulic-2020-3776-2362	2362	sword			throne; sword	word2-2362	nouns	1	0.454545455	0.7	0.153846154	0.6	0.1	1	0.6	0.1	0.2	0.4	0	0	0.359032634	سيف	剑	cleddyf	mõõk	miekka	épée	חרב	miecz	меч	espada	kiti cha enzi	劍
Vulic-2020-3776-2363	2363	artist			artwork; artist	word2-2363	nouns	3.1	0.818181818	1.3	0.769230769	1.5	0.9	2.5	1.5	1	1.2	1.6	0.8	0.818181818	1.2254662	فنّان	艺术家	artist	kunstnik	taiteilija	artiste	אמן	artysta	художник	artista	mchoro	藝術家
Vulic-2020-3776-2364	2364	size			cent; size	word2-2364	nouns	0.2	0	0	0	0.7	1.3	0.1	0.2	0	0.6	0.2	0.1	0.090909091	0.274242424	حجم	尺寸	maint	suurus	koko	taille	גודל	rozmiar	размер	tamaño	saizi	尺寸
Vulic-2020-3776-2365	2365	museum			mint; museum	word2-2365	nouns	0.7	0	0	0.076923077	0	0	0	0.4	0.1	0	0	0	0.090909091	0.055652681	متحف	博物馆	amgueddfa	muuseum	museo	musée	מוזיאון	muzeum	музей	museo	minti	博物館
Vulic-2020-3776-2366	2366	frame	2624	FRAME	hit; frame	word2-2366	nouns	0.6	0.090909091	0	0	0.5	0	0.2	0	0	0	0.3	0	0.272727273	0.113636364	حيلة	陷害	ffrâm	raam	kehys	cadre	מסגרת	rama	Рамка	marco	pigo	陷害
Vulic-2020-3776-2367	2367	hen			bird; hen	word2-2367	nouns	3	1.636363636	2.3	1.538461538	2	3.1	3	2.1	3.1	1.8	1.8	3.2	1.090909091	2.222144522	دجاجة	母鸡	iâr	kana	naaraslintu	poule	תרנגולת	kura	курица	gallina	kuku	母雞
Vulic-2020-3776-2368	2368	cannon			gun; cannon	word2-2368	nouns	2.9	1.727272727	2.3	2.230769231	2.4	3.1	3.1	2.6	1.4	2	1.3	1.8	2.090909091	2.170745921	مدفع	大炮	canon	kahur	tykki	canon	תותח	działo	пушка	cañón	mzinga	大炮
Vulic-2020-3776-2369	2369	sea			delta; sea	word2-2369	nouns	1	0.272727273	1.1	0.538461538	1.1	1.3	2.3	1.5	0.9	0.2	1.3	0.8	0.636363636	0.995629371	بحر	海	môr	meri	meri	mer	ים	morze	море	mar	delta	海
