ID	NUMBER	GLOSS	POS	CONCEPTICON_ID	CONCEPTICON_GLOSS	SIMLEX_IDS	SIMLEX_GLOSSES	LINKS	ENGLISH	ARABIC	CHINESE	WELSH	ESTONIAN	FINNISH	FRENCH	HEBREW	POLISH	RUSSIAN	SPANISH	CANTONESE	ENGLISH_IN_SOURCE	ARABIC_IN_SOURCE	CHINESE_IN_SOURCE	WELSH_IN_SOURCE	ESTONIAN_IN_SOURCE	FINNISH_IN_SOURCE	FRENCH_IN_SOURCE	HEBREW_IN_SOURCE	POLISH_IN_SOURCE	RUSSIAN_IN_SOURCE	SPANISH_IN_SOURCE	CANTONESE_IN_SOURCE	ENGLISH_SCORE	ARABIC_SCORE	CHINESE_SCORE	WELSH_SCORE	ESTONIAN_SCORE	FINNISH_SCORE	FRENCH_SCORE	HEBREW_SCORE	POLISH_SCORE	RUSSIAN_SCORE	SPANISH_SCORE	CANTONESE_SCORE	MANDARIN_ERRATUM	FRENCH_ERRATUM	RUSSIAN_ERRATUM	SPANISH_ERRATUM
Vulic-2020-2244-1263	1263	deserve	verbs			1703:1	earn	771	deserve	يستحق	值得	haeddu	väärima	olla arvoinen	mériter	להיות ראוי	zasługiwać	заслуживать	merecer	值得	deserve	يستحق	值得	haeddu	väärima	olla arvoinen	mériter	להיות ראוי	zasługiwać	заслуживать	merecer	值得	2.5384615384615383	2.3	1.2727272727272727	0.6	2.8	3.8	2.4	0.1	1.1	2.3	1.6	0.18181818181818182	0	0	0	0
Vulic-2020-2244-1264	1264	despair	nouns			899:1	misery	1674	despair	يأس	绝望	anobaith	meeleheide	epätoivo	désespoir	ייאוש	rozpacz	отчаяние	desesperación	絕望	despair	يأس	绝望	anobaith	meeleheide	epätoivo	désespoir	ייאוש	rozpacz	отчаяние	desesperación	絕望	4.6923076923076925	4.9	2.3636363636363638	3.2	2.5	2.9	3.7	3.0	1.3	1.7	2.4	3.6363636363636362	0	0	0	0
Vulic-2020-2244-1265	1265	destruction	nouns			826:1	construction	1181	destruction	تدمير	毁灭	dinistr	purustamine	tuho	destruction	הרס	destrukcja	разрушение	destrucción	毀滅	destruction	تدمير	毁灭	dinistr	purustamine	tuho	destruction	הרס	destrukcja	разрушение	destrucción	毀滅	0.15384615384615385	1.4	0.2727272727272727	0.1	0.9	0.4	2.1	1.0	0.0	0.3	0.3	0.2727272727272727	0	0	0	0
Vulic-2020-2244-1266	1266	detach	verbs			1478:2	split	190	detach	يفصل	分离	datgysylltu	eraldama	irrottaa	détacher	לנתק	odłączyć	отрывать	despegar	分離	detach	يفصل	分离	datgysylltu	eraldama	irrottaa	détacher	לנתק	odłączyć	отрывать	despegar	分離	2.769230769230769	3.1	3.1818181818181817	1.1	3.1	1.4	1.6	2.0	3.6	1.5	1.2	2.727272727272727	0	0	0	0
Vulic-2020-2244-1267	1267	deteriorate	verbs			1673:1	wipe	201	deteriorate	يتدهور	恶化	dirywio	halvenema	heikentyä	détériorer	להתדרדר	pogorszyć się	ухудшать	deteriorarse	惡化	deteriorate	يتدهور	恶化	dirywio	halvenema	heikentyä	détériorer	להתדרדר	pogorszyć się	ухудшать	deteriorarse	惡化	0.0	0.6	0.0	0.6	0.1	0.1	0.4	0.0	0.4	0.0	0.4	0.18181818181818182	0	0	0	0
Vulic-2020-2244-1268	1268	determine	verbs			1616:2 1711:1	evacuate predict	1357 1857	determine	يحدّد	确定	pennu	määrama	määrittää	déterminer	לקבוע	ustalać	определить (определять)	determinar	確定	determine determine	يحدّد يحدّد	确定 确定	pennu pennu	määrama määrama	määrittää määrittää	déterminer déterminer	לקבוע לקבוע	ustalać ustalać	определить определять	determinar determinar	確定 確定	0.0 2.076923076923077	0.5 1.0	0.0 0.18181818181818182	0.0 0.8	0.1 1.9	0.1 0.6	0.4 3.7	0.2 1.0	0.0 2.3	0.2 1.1	0.7 1.6	0.0 0.09090909090909091	0 0	0 0	0 0	0 0
Vulic-2020-2244-1269	1269	development	nouns			885:2	fundraising	1422	development	تطوير	发展	datblygiad	arendus	kehitys	développement	פיתוח	rozwój	развитие	desarrollo	發展	development	تطوير	发展	datblygiad	arendus	kehitys	développement	פיתוח	rozwój	развитие	desarrollo	發展	0.07692307692307693	1.2	0.09090909090909091	0.4	0.5	0.0	1.9	0.8	0.1	0.0	0.8	0.18181818181818182	0	0	0	0
Vulic-2020-2244-1270	1270	devil	nouns			671:2	god	591	devil	شيطان	魔鬼	diafol	kurat	saatana	diable	שטן	diabeł	дьявол	diablo	魔鬼	devil	شيطان	魔鬼	diafol	kurat	saatana	diable	שטן	diabeł	дьявол	diablo	魔鬼	0.5384615384615384	1.1	0.09090909090909091	0.8	1.2	1.3	2.5	1.8	0.1	0.4	0.6	0.09090909090909091	0	0	0	0
Vulic-2020-2244-1271	1271	devious	adjectives			1282:1	untrustworthy	2184	devious	مخادع	狡诈	cyfeiliornus	kaudne	vilpillinen	sournois	ערמומי	pokrętny	коварный	tortuoso	狡詐	devious	مخادع	狡诈	cyfeiliornus	kaudne	vilpillinen	sournois	ערמומי	pokrętny	коварный	tortuoso	狡詐	3.5384615384615383	3.6	2.1818181818181817	1.2	0.8	4.5	5.7	2.0	2.0	2.2	1.0	2.6363636363636362	0	0	0	0
Vulic-2020-2244-1272	1272	diamond	nouns			627:2	money	250	diamond	ماس	钻石	diemwnt	deemant	timantti	diamant	יהלום	diament	бриллиант	diamante	鑽石	diamond	ماس	钻石	diemwnt	deemant	timantti	diamant	יהלום	diament	бриллиант	diamante	鑽石	0.3076923076923077	2.8	1.0909090909090908	1.0	1.2	0.4	2.4	1.1	0.5	0.8	0.7	0.8181818181818182	0	0	0	0
Vulic-2020-2244-1273	1273	dice	nouns			53:1	cube	1224	dice	نرد 	骰子	dis	täring	noppa	dé	קוביית משחק	kości	игральная кость	dado	骰子	dice	نرد 	骰子	dis	täring	noppa	dé	קוביית משחק	kości	игральная кость	dado	骰子	1.6923076923076923	3.9	2.4545454545454546	2.8	2.4	3.2	4.6	4.5	1.4	2.9	3.5	2.909090909090909	0	0	0	0
Vulic-2020-2244-1274	1274	dictionary	nouns			507:2 828:1 1015:1	word definition encyclopedia	272 1250 1340	dictionary	قاموس	字典	geiriadur	sõnaraamat	sanakirja	dictionnaire	מילון	słownik	словарь	diccionario	字典	dictionary dictionary dictionary	قاموس قاموس قاموس	字典 字典 字典	geiriadur geiriadur geiriadur	sõnaraamat sõnaraamat sõnaraamat	sanakirja sanakirja sanakirja	dictionnaire dictionnaire dictionnaire	מילון מילון מילון	słownik słownik słownik	словарь словарь словарь	diccionario diccionario diccionario	字典 字典 字典	0.6923076923076923 0.38461538461538464 1.7692307692307692	3.1 3.5 2.6	0.45454545454545453 0.6363636363636364 1.7272727272727273	1.7 1.8 1.7	1.7 1.9 2.1	1.3 0.7 3.2	2.7 3.0 4.8	1.9 1.6 2.4	0.8 1.5 2.0	0.8 2.4 1.9	1.2 2.6 2.5	0.7272727272727273 1.0909090909090908 2.4545454545454546	0 0 0	0 0 0	0 0 0	0 0 0
Vulic-2020-2244-1275	1275	diet	nouns			1009:1 1034:1	salad apple	1967 125	diet	حمية	减肥 (饮食)	deiet	dieet	ruokavalio	régime	דיאטה	dieta	диета	dieta	減肥 (飲食)	diet diet	حمية حمية	减肥 饮食	deiet deiet	dieet dieet	ruokavalio ruokavalio	régime régime	דיאטה דיאטה	dieta dieta	диета диета	dieta dieta	減肥 飲食	0.8461538461538461 0.38461538461538464	2.4 1.5	0.5454545454545454 0.7272727272727273	0.8 0.7	0.9 0.6	1.1 0.7	1.7 1.2	1.4 1.0	0.4 0.1	0.7 0.6	1.0 0.9	0.5454545454545454 0.5454545454545454	0 0	0 0	0 0	0 0
Vulic-2020-2244-1276	1276	differ	verbs			1369:2 1465:2	agree argue	905 599	differ	يختلف	不同	gwahaniaethu	erinema	olla erilainen	différer	להתווכח	różnić się	различаться	diferir de	不同	differ differ	يختلف يختلف	不同 不同	gwahaniaethu gwahaniaethu	erinema erinema	olla erilainen olla erilainen	différer différer	להתווכח להתווכח	różnić się różnić się	различаться различаться	diferir de diferir de	不同 不同	0.07692307692307693 2.1538461538461537	1.1 2.6	0.0 0.2727272727272727	0.0 0.7	0.4 1.2	0.0 0.2	1.4 1.6	1.1 2.3	0.0 2.7	0.0 0.3	0.3 2.9	0.09090909090909091 0.18181818181818182	0 0	0 0	0 0	0 0
Vulic-2020-2244-1277	1277	difference	nouns			119:2	remainder	1932	difference	فرق	差数	gwahaniaeth	erinevus	ero	différence	הבדל	różnica	разница	diferencia	差數	difference	فرق	差数	gwahaniaeth	erinevus	ero	différence	הבדל	różnica	разница	diferencia	差數	3.5384615384615383	1.5	2.3636363636363638	3.4	0.3	0.3	3.0	1.7	1.6	1.8	0.4	2.727272727272727	0	0	0	0
Vulic-2020-2244-1278	1278	differently	adverbs			1817:1 1871:1	oddly terminally	1745 2121	differently	بشكل مختلف	不同 (不同的)	yn wahanol	erinevalt	eri tavalla	différemment	אחרת	inaczej	иначе	diferentemente	不同 (不同的)	differently differently	بشكل مختلف بشكل مختلف	不同的 不同	yn wahanol yn wahanol	erinevalt erinevalt	eri tavalla eri tavalla	différemment différemment	אחרת אחרת	inaczej inaczej	иначе иначе	diferentemente diferentemente	不同的 不同	2.076923076923077 0.07692307692307693	4.3 2.2	0.36363636363636365 0.0	1.9 0.0	2.1 0.2	2.2 0.2	1.7 0.0	0.3 0.2	1.8 0.6	1.4 0.1	1.6 0.0	0.18181818181818182 0.09090909090909091	0 0	0 0	0 0	0 0
Vulic-2020-2244-1279	1279	difficulty	nouns			227:2	effort	1328	difficulty	صعوبة	困难	anhawster	raskus	vaikeus	difficulté	קושי	trudność	трудность	dificultad	困難	difficulty	صعوبة	困难	anhawster	raskus	vaikeus	difficulté	קושי	trudność	трудность	dificultad	困難	3.3076923076923075	3.2	0.18181818181818182	1.2	2.3	2.0	3.6	2.8	3.5	1.4	2.7	0.09090909090909091	0	0	0	0
Vulic-2020-2244-1280	1280	digit	nouns			167:1 493:2	number cytoplasm	145 1232	digit	منزلة (رقم)	数字	digid	number	luku	chiffre	ספרה	cyfra	цифра	dígito	數字	digit digit	منزلة رقم	数字 数字	digid digid	number number	luku luku	chiffre chiffre	ספרה ספרה	cyfra cyfra	цифра цифра	dígito dígito	數字 數字	5.153846153846154 0.0	4.0 0.6	4.545454545454546 0.0	5.4 0.0	4.6 0.1	5.1 0.0	5.2 0.0	5.2 0.5	4.6 0.0	4.6 0.0	4.9 0.0	4.0 0.0	0 0	0 0	0 0	0 0
Vulic-2020-2244-1281	1281	dignity	nouns			336:2	insignia	1558	dignity	كرامة	尊严	urddas	eneseväärikus	arvokkuus	honneur	כבוד	dostojeństwo	достоинство	dignidad	尊嚴	dignity	كرامة	尊严	urddas	eneseväärikus	arvokkuus	honneur	כבוד	dostojeństwo	достоинство	dignidad	尊嚴	0.38461538461538464	0.1	0.0	0.0	0.1	0.3	1.9	1.3	2.3	0.3	0.4	0.5454545454545454	0	0	0	0
Vulic-2020-2244-1282	1282	dinosaur	nouns	4021	DINOSAUR	267:1	elephant	109	dinosaur	ديناصور	恐龙	deinosor	dinosaurus	dinosaurus	dinosaure	דינוזאור	dinozaur	динозавр	dinosaurio	恐龍	dinosaur	ديناصور	恐龙	deinosor	dinosaurus	dinosaurus	dinosaure	דינוזאור	dinozaur	динозавр	dinosaurio	恐龍	0.23076923076923078	1.9	0.18181818181818182	0.2	0.8	1.5	1.7	1.1	0.5	0.5	0.9	0.36363636363636365	0	0	0	0
Vulic-2020-2244-1283	1283	diode	nouns			176:2	capacitor	1065	diode	صمام ثنائي	二极管	deuod	diood	diodi	diode	דיודה	dioda	диод	diodo	二極管	diode	صمام ثنائي	二极管	deuod	diood	diodi	diode	דיודה	dioda	диод	diodo	二極管	1.2307692307692308	1.0	0.36363636363636365	0.3	1.7	1.3	1.9	1.9	0.5	1.4	2.1	2.4545454545454546	0	0	0	0
Vulic-2020-2244-1284	1284	diplomacy	nouns			563:1	negotiation	1717	diplomacy	دبلوماسية	外交	diplomyddiaeth	diplomaatia	diplomatia	diplomatie	דיפלומטיה	dyplomacja	дипломатия	diplomacia	外交	diplomacy	دبلوماسية	外交	diplomyddiaeth	diplomaatia	diplomatia	diplomatie	דיפלומטיה	dyplomacja	дипломатия	diplomacia	外交	2.6153846153846154	2.9	1.8181818181818181	2.4	3.3	2.3	3.8	1.8	2.5	1.9	2.5	2.272727272727273	0	0	0	0
Vulic-2020-2244-1285	1285	director	nouns			446:1 934:1	cinematography boss	1121 551	director	مخرج	导演 (董事)	cyfarwyddwr	direktor (režissöör)	ohjaaja	réalisateur	במאי (מנהל)	dyrektor (reżyser)	директор (режиссер)	director	導演 (董事)	director director	مخرج مخرج	导演 董事	cyfarwyddwr cyfarwyddwr	režissöör direktor	ohjaaja ohjaaja	réalisateur réalisateur	במאי מנהל	reżyser dyrektor	режиссер директор	director director	導演 董事	0.8461538461538461 3.3846153846153846	3.3 1.1	1.1818181818181819 4.2727272727272725	0.9 2.9	1.4 4.0	0.8 2.0	2.4 2.2	1.2 5.6	1.1 5.1	1.2 4.5	2.1 4.5	1.2727272727272727 3.909090909090909	0 0	0 0	0 0	0 0
Vulic-2020-2244-1286	1286	disagree	verbs			1366:2 1541:2	agree fight	632 184	disagree	يتعارض	不同意	anghytuno	mitte nõustuma	olla eri mieltä	être en désaccord	לחלוק	nie zgadzać się	противоречить	discrepar	不同意	disagree disagree	يتعارض يتعارض	不同意 不同意	anghytuno anghytuno	mitte nõustuma mitte nõustuma	olla eri mieltä olla eri mieltä	être en désaccord être en désaccord	לחלוק לחלוק	nie zgadzać się nie zgadzać się	противоречить противоречить	discrepar discrepar	不同意 不同意	0.07692307692307693 1.7692307692307692	1.4 1.7	0.36363636363636365 0.0	0.1 0.9	0.5 1.8	0.4 1.1	1.7 3.6	1.0 1.5	0.0 2.0	0.1 0.5	0.8 1.0	0.18181818181818182 0.0	0 0	0 0	0 0	0 0
Vulic-2020-2244-1287	1287	disc	nouns			7:1	computer	577	disc	إسطوانة	磁盘	disg	ketas	levy	disque	דיסק	dysk	диск	disco	磁盘	disc	إسطوانة	磁盘	disg	ketas	levy	disque	דיסק	dysk	диск	disco	磁盘	0.6923076923076923	1.0	0.5454545454545454	0.8	0.6	0.4	2.3	1.0	1.3	1.4	1.3	1.2727272727272727	0	0	0	0
Vulic-2020-2244-1288	1288	discourage	verbs			1635:2 1411:2 1678:2 1693:2	fail frustrate encourage upset	1375 1417 1339 2189	discourage	يثبّط	使气馁	anghefnogi	heidutama	lannistaa	décourager	לדכא	zniechęcać	отговаривать (обескураживать)	desalentar	使氣餒 (搞到氣餒)	discourage discourage discourage discourage	يثبّط يثبّط يثبّط يثبّط	使气馁 使气馁 使气馁 使气馁	anghefnogi anghefnogi anghefnogi anghefnogi	heidutama heidutama heidutama heidutama	lannistaa lannistaa lannistaa lannistaa	décourager décourager décourager décourager	לדכא לדכא לדכא לדכא	zniechęcać zniechęcać zniechęcać zniechęcać	обескураживать отговаривать отговаривать отговаривать	desalentar desalentar desalentar desalentar	使氣餒 使氣餒 使氣餒 搞到氣餒	0.23076923076923078 1.3846153846153846 0.07692307692307693 0.38461538461538464	3.1 3.4 0.7 1.0	3.0 4.7272727272727275 0.36363636363636365 2.272727272727273	0.3 1.8 0.0 0.8	1.3 2.9 0.1 1.7	1.0 2.7 0.4 0.6	2.0 3.3 1.7 2.3	0.5 3.0 1.0 0.9	0.0 1.6 0.0 1.4	0.4 0.3 0.1 0.0	0.9 3.5 0.3 0.6	0.36363636363636365 4.818181818181818 0.0 3.3636363636363638	0 0 0 0	0 0 0 0	0 0 0 0	0 0 0 0
Vulic-2020-2244-1289	1289	discover	verbs			1336:1 1355:2 1382:2	originate realize explore	1769 1916 1368	discover	يكتشف	发现	darganfod	avastama	saada selville	découvrir	לגלות	odkryć	обнаруживать (открывать)	descubrir	發現	discover discover discover	يكتشف يكتشف يكتشف	发现 发现 发现	darganfod darganfod darganfod	avastama avastama avastama	saada selville saada selville saada selville	découvrir découvrir découvrir	לגלות לגלות לגלות	odkryć odkryć odkryć	открывать обнаруживать обнаруживать	descubrir descubrir descubrir	發現 發現 發現	0.8461538461538461 3.3846153846153846 2.3076923076923075	1.2 4.7 4.3	0.2727272727272727 3.8181818181818183 2.8181818181818183	0.4 3.7 2.1	0.4 3.3 2.9	0.3 3.6 0.8	0.4 3.0 4.6	0.7 1.4 2.7	2.9 4.1 3.3	0.1 2.6 2.3	1.5 4.6 3.1	0.5454545454545454 3.272727272727273 2.727272727272727	0 0 0	0 0 0	0 0 0	0 0 0
Vulic-2020-2244-1290	1290	discreetly	adverbs			1774:1 1874:2	politely obviously	1835 1741	discreetly	بحذر	谨慎地 (不显眼地)	yn gyfrinachgar	diskreetselt	hienovaraisesti	discrètement	בחשאי	dyskretnie	благоразумно	discretamente	謹慎地 (不顯眼地)	discreetly discreetly	بحذر بحذر	谨慎地 不显眼地	yn gyfrinachgar yn gyfrinachgar	diskreetselt diskreetselt	hienovaraisesti hienovaraisesti	discrètement discrètement	בחשאי בחשאי	dyskretnie dyskretnie	благоразумно благоразумно	discretamente discretamente	謹慎地 不顯眼地	1.8461538461538463 0.07692307692307693	4.5 0.6	0.6363636363636364 0.36363636363636365	0.0 0.0	3.5 0.5	3.7 0.2	2.3 1.1	0.2 0.2	1.2 0.0	0.8 0.5	1.9 0.4	1.1818181818181819 0.09090909090909091	0 0	0 0	0 0	0 0
Vulic-2020-2244-1291	1291	discuss	verbs			1712:1	explain	283	discuss	يناقش	讨论	trafod	arutama	keskustella	discuter	לשוחח	dyskutować	обсуждать	discutir	討論	discuss	يناقش	讨论	trafod	arutama	keskustella	discuter	לשוחח	dyskutować	обсуждать	discutir	討論	1.6923076923076923	2.1	2.0	1.6	2.3	1.5	2.9	1.3	2.0	1.1	1.3	0.8181818181818182	0	0	0	0
Vulic-2020-2244-1292	1292	discussion	nouns			304:1	argument	950	discussion	نقاش	讨论	trafodaeth	arutelu	keskustelu	discussion	דיון	dyskusja	дискуссия	conversación	討論	discussion	نقاش	讨论	trafodaeth	arutelu	keskustelu	discussion	דיון	dyskusja	дискуссия	conversación	討論	2.076923076923077	5.4	3.6363636363636362	3.2	3.0	1.6	5.2	2.2	1.4	3.8	2.7	3.727272727272727	0	0	0	0
Vulic-2020-2244-1293	1293	disembodied	adjectives			1059:1	spiritual	2060	disembodied	بلا جسد	无实体	anghorfforol	kehatu	aineeton	désincarné	חסר גוף	bezcielesny	бестелесный	incorpóreo	無實體	disembodied	بلا جسد	无实体	anghorfforol	kehatu	aineeton	désincarné	חסר גוף	bezcielesny	бестелесный	incorpóreo	無實體	0.6923076923076923	2.9	2.6363636363636362	0.7	3.6	2.5	4.2	1.7	4.7	3.3	3.2	0.7272727272727273	0	0	0	0
Vulic-2020-2244-1294	1294	disguise	verbs			1756:1	cover	781	disguise	يتنكّر	掩饰	cuddwisgo	maskeerima	salata	déguiser	להסוות	przebierać się	маскировать	disfrazar	掩飾	disguise	يتنكّر	掩饰	cuddwisgo	maskeerima	salata	déguiser	להסוות	przebierać się	маскировать	disfrazar	掩飾	2.076923076923077	2.8	4.0	2.0	2.5	3.3	3.1	3.0	0.5	3.0	1.3	3.5454545454545454	0	0	0	0
Vulic-2020-2244-1295	1295	dishonest	adjectives			1232:2 1244:1	bad truthful	110 2156	dishonest	كاذب	不诚实	anonest	valelik	epärehellinen	malhonnête	שקרן	nieuczciwy	нечестный	deshonesto	不誠實	dishonest dishonest	كاذب كاذب	不诚实 不诚实	anonest anonest	valelik valelik	epärehellinen epärehellinen	malhonnête malhonnête	שקרן שקרן	nieuczciwy nieuczciwy	нечестный нечестный	deshonesto deshonesto	不誠實 不誠實	1.1538461538461537 0.07692307692307693	2.1 1.8	0.8181818181818182 0.09090909090909091	1.7 0.1	2.4 0.6	1.6 0.4	3.3 1.0	1.0 1.0	2.5 0.0	1.1 0.0	1.5 0.1	1.0909090909090908 0.09090909090909091	0 0	0 0	0 0	0 0
Vulic-2020-2244-1296	1296	disintegrate	verbs			1396:2	die	222	disintegrate	يتفكّك	分化	datgymalu	lagunema	hajota	se désintégrer	להתפורר	rozpadać się	распадаться	desintegrarse	分化	disintegrate	يتفكّك	分化	datgymalu	lagunema	hajota	se désintégrer	להתפורר	rozpadać się	распадаться	desintegrarse	分化	0.3076923076923077	0.9	0.2727272727272727	0.1	1.9	1.1	3.4	0.6	0.8	0.7	0.7	0.0	0	0	0	0
Vulic-2020-2244-1297	1297	disk	nouns			383:2	charger	1102	disk	أسطوانة	磁盘	disg	ketas	levy	disque	דיסק	dysk	диск	disco	磁盤	disk	أسطوانة	磁盘	disg	ketas	levy	disque	דיסק	dysk	диск	disco	磁盤	0.23076923076923078	1.2	0.09090909090909091	0.0	0.3	0.1	1.2	0.3	0.4	1.2	0.4	0.0	0	0	0	0
Vulic-2020-2244-1298	1298	disorganized	verbs			1723:1	organized	1767	disorganized	شوّش	杂乱无章	anhrefnu	korratu	sekava	désorganisé	מבולגן	chaotyczny	беспорядочный	desorganizado	雜亂無章	disorganized	شوّش	杂乱无章	anhrefnu	korratu	sekava	désorganisé	מבולגן	chaotyczny	беспорядочный	desorganizado	雜亂無章	0.07692307692307693	0.6	0.36363636363636365	0.1	0.7	0.4	1.7	1.0	0.0	0.0	0.1	0.09090909090909091	0	0	0	0
Vulic-2020-2244-1299	1299	disown	verbs			1464:1 1715:2 1734:2	neglect give renounce	1716 196 1935	disown	ينكر	断绝亲子关系	amherchnogi (difeddiannu)	ära tõukama	olla tunnustamatta	renier (désavouer)	לנשל	wyrzec się	отрекаться (отрицать)	desconocer	斷絕父子關係	disown disown disown	ينكر ينكر ينكر	断绝亲子关系 断绝亲子关系 断绝亲子关系	difeddiannu amherchnogi amherchnogi	ära tõukama ära tõukama ära tõukama	olla tunnustamatta olla tunnustamatta olla tunnustamatta	renier désavouer renier	לנשל לנשל לנשל	wyrzec się wyrzec się wyrzec się	отрекаться отрекаться отрицать	desconocer desconocer desconocer	斷絕父子關係 斷絕父子關係 斷絕父子關係	1.0 0.07692307692307693 4.230769230769231	1.6 0.3 0.1	0.0 0.0 1.2727272727272727	0.3 1.0 1.8	1.7 0.3 2.2	0.6 0.0 0.1	1.9 0.2 3.2	1.0 0.9 2.1	1.2 0.1 4.5	0.0 0.0 3.3	1.5 0.1 0.9	0.09090909090909091 0.09090909090909091 3.5454545454545454	0 0 0	0 0 0	0 0 0	0 0 0
Vulic-2020-2244-1300	1300	disprove	verbs			1534:2	allow	592	disprove	يدحض	反驳	gwrthbrofi	ümber lükkama	kumota	réfuter	להפריך	obalać	опровергать	refutar	反駁	disprove	يدحض	反驳	gwrthbrofi	ümber lükkama	kumota	réfuter	להפריך	obalać	опровергать	refutar	反駁	0.0	0.7	0.0	0.0	0.0	0.5	0.5	0.2	0.0	0.1	0.5	0.0	0	0	0	0
Vulic-2020-2244-1301	1301	dissolve	verbs			1424:2 1730:1	mix melt	419 455	dissolve	يذوب (يحلّل)	溶解	hydoddi	lahustama	liueta	dissoudre	להתמוסס	rozpuszczać	растворять (растворяться)	disolver	溶解	dissolve dissolve	يحلّل يذوب	溶解 溶解	hydoddi hydoddi	lahustama lahustama	liueta liueta	dissoudre dissoudre	להתמוסס להתמוסס	rozpuszczać rozpuszczać	растворять растворяться	disolver disolver	溶解 溶解	1.3846153846153846 3.076923076923077	1.6 4.5	0.5454545454545454 3.8181818181818183	1.8 3.2	0.6 1.4	1.2 3.4	3.5 5.1	1.8 1.7	1.3 3.2	1.8 2.0	2.0 2.5	0.18181818181818182 5.0	0 0	0 0	0 0	0 0
