ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS	SEMANTIC_CLASS	TYPICAL_ATTRIBUTE	COHYPONYMY	TYPICAL_EVENT	HYPERONYM	MERONYM	RANDOM_ADJECTIVE	RANDOM_NOUN	RANDOM_VERB
Baroni-2011-200-188	188	whale	957	WHALE	water_animal	big, edible, endangered, giant, gigantic, good, gray, grey, huge, intelligent, large, old, smart, white, young	bear, beaver, bull, carp, catfish, cod, cow, coyote, deer, dog, dolphin, donkey, elephant, fox, giraffe, goat, goldfish, gorilla, herring, horse, lion, mackerel, pig, rabbit, rat, salmon, sheep, squirrel, tiger, trout, tuna	breathe, catch, cook, die, dive, eat, fish, hunt, kill, live, protect, swim	animal, cetacean, chordate, creature, food, mammal, seafood, vertebrate	blowhole, blubber, bone, eye, fat, fin, head, mouth, oil, skin, tail, tooth	North, abnormal, adjunct, automatic, blunt, downloaded, first, humanitarian, important, independent, one-hour, own, recent, square, such	Icelandic, adoration, artefact, avalanche, axon, club, comfort, contamination, counter, cutlass, dentist, economist, edification, electrolyte, elevation, em, fader, file, fragment, grandfather, instrumentation, intuition, liar, litigation, merrymaking, midsummer, mph, ordinance, padding, participation, peer, preservation, psp, racing, reflection, rejection, schizophrenia, stance, supremacy, thats, tic, transit, windshield, wintertime	bypass, come, insist, join, mix, portray, prevent, progress, serve, surprise, try
Baroni-2011-200-189	189	bomb	1804	BOMB	weapon	atomic, big, conventional, dangerous, deadly, destructive, frightening, heavy, lethal, nuclear, round, scary, small	Kalashnikov, bazooka, bow, cannon, dagger, grenade, gun, hatchet, kalashnikov, knife, missile, musket, pike, pistol, revolver, rifle, shotgun, spear, sword	attack, blast, blow, build, carry, damage, defend, defuse, destroy, detonate, die, discover, drop, explode, fall, fight, harm, hide, hit, hold, hurt, injure, kill, place, produce, strike, throw, use, wound	arm, artefact, artifact, device, implement, object, weapon	detonator, explosive, fuse, grip, handle, metal, shell, steel, timer	ambitious, enough, entrepreneurial, inexplicable, many, plastic, removable, sole, upper, well-established	X-ray, agent, alloy, apse, borrowing, carnival, coffee-table, court, daybreak, desecration, disease, droplet, elocution, exam, follower, glutamate, hawk, hypermedia, intercity, levy, limitation, luscan, marketing, marque, meal, memo, silk, thoroughfare, trip, vat	advertise, approach, arm, ask, charge, continue, convert, define, express, feel, find, further, mark, personalise, post, recover, reside, respect, retain, reward, say, short-list, soothe, suppose
Baroni-2011-200-190	190	cannon	3202	CANNON	weapon	accurate, automatic, big, black, clean, dangerous, deadly, dirty, heavy, huge, large, lethal, long, loud, new, noisy, old, repeating, semiautomatic, short, wooden	Kalashnikov, bazooka, bomb, bow, dagger, grenade, gun, hatchet, kalashnikov, knife, missile, musket, pike, pistol, revolver, rifle, shotgun, spear, sword	aim, attack, blaze, bomb, build, carry, clean, defend, destroy, die, fight, fire, harm, hit, hurt, injure, kill, load, place, point, position, produce, protect, pull, push, shell, shoot, strike, use, wound	arm, artefact, artifact, device, gun, implement, object, weapon	ammo, ammunition, ball, barrel, bolt, bore, breech, bronze, bullet, butt, cartridge, chamber, charge, ejector, gunpowder, holder, magazine, metal, muzzle, projectile, remover, shell, sight, steel, trigger, wheel	bad, deputy, different, extra, formal, greasy, institutional, last, national, progressive, promising, remembered, severe, small, technical, young	CD, LSU, SR, achiever, ant, bingo, bottom, bout, breath, brightstorm, courtyard, culmination, defendant, detritus, entrance, firm, firmware, freezer, fuel, glucose, groundhog, help, instrumentation, memory, million, outsource, pageant, platform, politician, postman, psychologist, signing, square, squid, sub-sections, submission, t, twenty-three, ty, tyre, warrior	beam, become, buy, class, conduct, deal, delve, export, fit, imply, indicate, intercept, issue, look, mandate, monitor, proceed, provide, recognize, renew, reveal, rush, speed, support, testify, trust, undergo, upgrade, visit
Baroni-2011-200-191	191	dagger			weapon	big, clean, dangerous, deadly, dirty, heavy, large, long, new, old, sharp, shiny, short, small	Kalashnikov, bazooka, bomb, bow, cannon, grenade, gun, hatchet, kalashnikov, knife, missile, musket, pike, pistol, revolver, rifle, shotgun, spear, sword	attack, brandish, build, carry, clean, cut, defend, die, fight, harm, hide, hit, hold, hurt, injure, kill, point, produce, protect, sharpen, stab, strike, thrust, use, wield, wound	arm, artefact, artifact, device, implement, object, weapon	blade, bronze, edge, end, foible, forte, grip, guard, handle, hilt, metal, point, pommel, scabbard, sheath, steel, tip	continuous, difficult, first, further, high, individual, male, meaningful, own, second-hand, unfortunate	Freemason, activity, affirmation, antiphon, authorisation, billy, carapace, cash, codecs, commune, crypto, curate, dedication, drafting, everybody, expectation, forum, fresher, fuse, game, glacier, godfather, highway, hybridisation, kelp, laboratory, light, magazine, mate, monarchy, neighborhood, poster, postscript, railway, rapper, room, shore, slat, thatgovernment, transmitter, viewer	address, belong, commit, compose, consist, emigrate, honor, interrupt, introvert, know, live, lose, lure, pause, plan, predetermine, rave, report, stretch, take, train, wish
Baroni-2011-200-192	192	grenade			weapon	dangerous, deadly, destructive, frightening, green, heavy, large, lethal, round, scary, small	Kalashnikov, bazooka, bomb, bow, cannon, dagger, gun, hatchet, kalashnikov, knife, missile, musket, pike, pistol, revolver, rifle, shotgun, spear, sword	attack, blast, blow, build, carry, damage, defend, defuse, destroy, detonate, die, discover, drop, explode, fall, fight, harm, hide, hit, hold, hurt, injure, kill, lob, place, produce, strike, throw, use, wound	arm, artefact, artifact, device, implement, object, weapon	case, detonator, explosive, fuse, grip, handle, metal, pin, shell, steel, timer	Japanese, Quality, chartered, fictitious, fiery, great, gross, marginal, national, solid, suitable	Jew, Workplace, apostle, conservative, cycling, difficulty, drummer, encore, expression, front-end, glucose, haunting, inscription, lan, majority, malediction, mood, mortality, mucosa, nae, petrol, prejudice, prostitute, recruitment, replacement, sendmail, sentencing, state, suitability, theconurbation, troublemaker, water	access, document, emerge, encase, exist, experience, fuel, fund, grab, influence, let, navigate, operate, overlook, press, run, see, seize, sit, summarise, thank, visit, want, wink
Baroni-2011-200-193	193	gun	1566	GUN	weapon	accurate, automatic, big, black, clean, dangerous, deadly, dirty, large, lethal, loud, new, noisy, old, repeating, semiautomatic, small	Kalashnikov, bazooka, bomb, bow, cannon, dagger, grenade, hatchet, kalashnikov, knife, missile, musket, pike, pistol, revolver, rifle, shotgun, spear, sword	aim-, attack-, blaze-, brandish-, build-, carry-, clean-, defend-, die-, discard-, fight-, fire-, harm-, hide-, hit-, hold-, hunt-, hurt-, injure-, kill-, load-, point-, produce-, protect-, shoot-, strike-, use-, wield-, wipe-, wound	arm, artefact, artifact, device, implement, object, weapon	ammo, ammunition, barrel, bolt, bore, breech, bullet, butt, cartridge, chamber, charge, ejector, grip, handle, holder, lock, magazine, metal, muzzle, projectile, remover, sight, steel, stock, trigger	acrid, clever, continental, dull, enjoyable, fifth, finished, future, intellectual, joint, matching, more, other, schizophrenic, several	adventure, amoeba, approval, baby, bath, breaking, brefeldianum, calculation, candle, capacitor, childhood, compilation, congestion, contour, counterterrorism, egotism, equator, excellence, factsheets, germ, ghee, grave, humor, impossibility, interior, libel, male, mentor, monastery, monk, mycobacterium, northeast, overwork, parent, psychic, slave, somebody, standardization, step, washing, wiper, wood	analyse, bind, break, chat, cherish, demonstrate, differentiate, discuss, do, edit, embrace, enhance, halt, know, offer, pilot, receive, reconnect, recycle, situate, work
Baroni-2011-200-194	194	missile			weapon	accurate, atomic, big, conventional, dangerous, deadly, destructive, expensive, fast, frightening, heavy, long, nuclear, scary, short, small	Kalashnikov, bazooka, bomb, bow, cannon, dagger, grenade, gun, hatchet, kalashnikov, knife, musket, pike, pistol, revolver, rifle, rocket, shotgun, spear, sword	blast, blow, bomb, build, carry, damage, defuse, deploy, destroy, detonate, die, drop, explode, fall, fight, fire, fly, harm, hit, hurt, kill, launch, produce, strike, throw, use, wound	arm, artefact, artifact, device, implement, object, rocket, vehicle, weapon	engine, explosive, head, point, propellant, propeller, warhead	acute, difficult, former, future, liable, north-central, overall, philosophical, previous, principal, prone, total, twin	Jesuit, bike, circumcision, click, country, ediff-merge-with-ancestor, elector, employer, fraud, goal, hobby, land, liner, metadata, mm, offer, oscilloscope, papacy, pathogen, profit, putrefaction, quarry, recollection, scholar, skating, sqm, swimming-pool, telenovela, textile, tumult, vomiting, wallpaper, watch, weekend, wrestler	belong, bolster, cancel, claim, clean, connect, contain, contend, continue, detach, fill, flex, lack, monitor, paddle, plan, reflect, report, require, top, trap
Baroni-2011-200-195	195	musket			weapon	accurate, black, clean, dangerous, deadly, dirty, heavy, lethal, long, loud, new, noisy, old, short, wooden	Kalashnikov, bazooka, bomb, bow, cannon, dagger, grenade, gun, hatchet, kalashnikov, knife, missile, pike, pistol, revolver, rifle, shotgun, spear, sword	aim, attack, blaze, brandish, build, carry, charge, clean, defend, die, discharge, fight, fire, harm, hide, hit, hold, hunt, hurt, injure, kill, load, point, produce, protect, shoot, strike, use, wound	arm, artefact, artifact, device, firearm, gun, implement, object, weapon	ammo, ammunition, ball, barrel, bolt, bore, breech, bullet, butt, cartridge, chamber, charge, ejector, gunpowder, handle, holder, lock, magazine, metal, muzzle, projectile, remover, sight, steel, stock, trigger, wood	accidental, conventional, more, other, single, sound, steep, textual, usual, warm	Technicolor, UTC, acquisition, affair, android, bank, breakfast, calibre, circuit, coach, coating, creed, cup, directive, equator, establishment, first, genre, i-mode, installation, integratiopn, kusala, ledge, magnitude, middle, pad, peer, postmodern, prefetch, reflexion, replacement, response, riverside, scale, scheme, self-help, situation, sonar, stove, street, title, unity, unknown, url, vacuum, ventilation, verification, wer, whimsy, wrinkle, yield	annex, chase, comment, confront, contribute, demand, descend, dispute, evolve, express, install, instruct, justify, like, manage, plaster, please, post, put, say, situate, structure, suppose, unplug, visit, wait, wish
Baroni-2011-200-196	196	pistol			weapon	accurate, automatic, big, black, clean, dangerous, deadly, dirty, large, lethal, loud, new, noisy, old, repeating, semiautomatic, small	Kalashnikov, bazooka, bomb, bow, cannon, dagger, grenade, gun, hatchet, kalashnikov, knife, missile, musket, pike, revolver, rifle, shotgun, spear, sword	aim, attack, blaze, brandish, build, carry, clean, defend, die, fight, fire, harm, hide, hit, hold, hurt, injure, kill, load, point, produce, protect, shoot, strike, use, wield, wound	arm, artefact, artifact, device, firearm, gun, implement, object, weapon	ammo, ammunition, barrel, bolt, bore, breech, bullet, butt, cartridge, chamber, charge, ejector, grip, handle, holder, lock, magazine, metal, muzzle, projectile, remover, sight, steel, stock, trigger	Many, alien, available, built-in, candid, cognitive, complicated, correct, general, major, mum, sanctimonious, second, vast	Pharaoh, Trotskyist, altruisme, angle, angling, anthropologist, anyone, backing, bromine, charset, climb, coach, cutting, deacon, difficulty, ecotourism, fondness, gnomon, hanky, heath, initiative, linebacker, mat, minute, oil, photosynthesis, priest, produce, recommendation, relief, remake, runner, scrum, seminary, specialty, spectrum, squash, sufferer, syndrome, voip, winkle, wrestler	acknowledge, adjust, appear, apply, apportion, attract, cut, entitle, film, found, hark, hear, increase, introduce, lease, mention, notice, prove, start, state, wonder
Baroni-2011-200-197	197	revolver			weapon	accurate, big, black, clean, dangerous, deadly, dirty, large, lethal, loud, new, noisy, old, small	Kalashnikov, bazooka, bomb, bow, cannon, dagger, grenade, gun, hatchet, kalashnikov, knife, missile, musket, pike, pistol, rifle, shotgun, spear, sword	aim, attack, blaze, brandish, build, carry, clean, defend, die, fight, fire, harm, hide, hit, hold, hurt, injure, kill, load, point, produce, protect, shoot, strike, use, wield, wound	arm, artefact, artifact, device, firearm, gun, implement, object, pistol, weapon	ammo, ammunition, barrel, bolt, bore, breech, bullet, butt, cartridge, chamber, charge, cylinder, ejector, grip, handle, holder, lock, magazine, metal, muzzle, projectile, remover, sight, steel, stock, trigger	alive, collective, compulsory, continuous, lengthy, local, more, plentiful, public, recommended, ripe	amalgam, annotation, apostle, asking, atmospherethis, billiards, boxer, calcite, cartilage, chap, elevator, entitlement, evening, fed, gestalt, habit, half, hamstring, headquarters, heterogeneity, hypertext, increase, limit, mentor, merchandise, merchandising, moto, origen, parallel, poster, purveyor, quesadillas, scrutiny, seagoon, speech, spyware, statement, strip, talent, tennis, user, vine, yacht	acquaint, adapt, alert, believe, bless, bully, change, co-ordinate, conduct, create, crystallise, encounter, encourage, hire, incorporate, look, loop, measure, merge, proceed, secure, talk
