ID	NUMBER	ENGLISH	WORDPAIR	POS	SIM_LEX_999	CONCRETENESS_WORD1	CONCRETENESS_WORD2	CONCRETENESS	ASSOCIATION_STRENGTH	SIM_ASSOCIATION_333	CONCEPTICON_ID	CONCEPTICON_GLOSS
Hill-2015-999-1689	1689	forget	word1-845	V	1.18	2.04	2.2	1	0.33	0	1523	FORGET
Hill-2015-999-1690	1690	learn	word2-845	V	1.18	2.04	2.2	1	0.33	0	504	LEARN
Hill-2015-999-1691	1691	appoint	word1-846	V	8.17	2.24	2.41	1	0.33	0		
Hill-2015-999-1692	1692	elect	word2-846	V	8.17	2.24	2.41	1	0.33	0		
Hill-2015-999-1693	1693	engage	word1-847	V	5.43	2.07	3.03	1	0.33	0		
Hill-2015-999-1694	1694	marry	word2-847	V	5.43	2.07	3.03	1	0.33	0	203	MARRY
Hill-2015-999-1695	1695	ask	word1-848	V	3.72	2.52	3.21	2	0.33	0	1828	ASK (REQUEST)
Hill-2015-999-1696	1696	pray	word2-848	V	3.72	2.52	3.21	2	0.33	0	24	PRAY
Hill-2015-999-1697	1697	go	word1-849	V	3.75	3.15	2.7	2	0.33	0	695	GO
Hill-2015-999-1698	1698	send	word2-849	V	3.75	3.15	2.7	2	0.33	0	1127	SEND
Hill-2015-999-1699	1699	take	word1-850	V	4.37	3.06	3.12	2	0.33	0	1749	TAKE
Hill-2015-999-1700	1700	deliver	word2-850	V	4.37	3.06	3.12	2	0.33	0	2033	DELIVER
Hill-2015-999-1701	1701	speak	word1-851	V	3.02	3.7	3.66	2	0.33	0	1623	SPEAK
Hill-2015-999-1702	1702	hear	word2-851	V	3.02	3.7	3.66	2	0.33	0	1408	HEAR
Hill-2015-999-1703	1703	analyze	word1-852	V	8.03	2.3	1.85	1	0.28	0		
Hill-2015-999-1704	1704	evaluate	word2-852	V	8.03	2.3	1.85	1	0.28	0		
Hill-2015-999-1705	1705	argue	word1-853	V	4.2	2.75	1.52	1	0.28	0		
Hill-2015-999-1706	1706	rationalize	word2-853	V	4.2	2.75	1.52	1	0.28	0		
Hill-2015-999-1707	1707	lose	word1-854	V	1.05	2.25	2.37	1	0.28	0	1660	LOSE
Hill-2015-999-1708	1708	keep	word2-854	V	1.05	2.25	2.37	1	0.28	0	1477	KEEP
Hill-2015-999-1709	1709	compare	word1-855	V	8.1	2.52	2.3	1	0.28	0	3429	COMPARE
Hill-2015-999-1710	1710	analyze	word2-855	V	8.1	2.52	2.3	1	0.28	0		
Hill-2015-999-1711	1711	disorganize	word1-856	V	1.45	2.44	2.72	1	0.28	0		
Hill-2015-999-1712	1712	organize	word2-856	V	1.45	2.44	2.72	1	0.28	0		
Hill-2015-999-1713	1713	go	word1-857	V	3.62	3.15	2.41	2	0.28	0	695	GO
Hill-2015-999-1714	1714	allow	word2-857	V	3.62	3.15	2.41	2	0.28	0		
Hill-2015-999-1715	1715	take	word1-858	V	7.2	3.06	2.6	2	0.28	0	1749	TAKE
Hill-2015-999-1716	1716	possess	word2-858	V	7.2	3.06	2.6	2	0.28	0		
Hill-2015-999-1717	1717	learn	word1-859	V	3.88	2.2	3.47	2	0.28	0	504	LEARN
Hill-2015-999-1718	1718	listen	word2-859	V	3.88	2.2	3.47	2	0.28	0	1608	LISTEN
Hill-2015-999-1719	1719	destroy	word1-860	V	0.92	3.08	2.6	2	0.28	0	681	DESTROY
Hill-2015-999-1720	1720	construct	word2-860	V	0.92	3.08	2.6	2	0.28	0		
Hill-2015-999-1721	1721	create	word1-861	V	8.48	2.62	3.71	2	0.28	0		
Hill-2015-999-1722	1722	build	word2-861	V	8.48	2.62	3.71	2	0.28	0	1840	BUILD
Hill-2015-999-1723	1723	steal	word1-862	V	1.13	3.84	3.35	2	0.28	0	713	STEAL
Hill-2015-999-1724	1724	buy	word2-862	V	1.13	3.84	3.35	2	0.28	0	1869	BUY
Hill-2015-999-1725	1725	kill	word1-863	V	4.45	3.9	3.7	3	0.28	0	1417	KILL
Hill-2015-999-1726	1726	hang	word2-863	V	4.45	3.9	3.7	3	0.28	0	2884	HANG
Hill-2015-999-1727	1727	forget	word1-864	V	0.92	2.04	1.68	1	0.27	0	1523	FORGET
Hill-2015-999-1728	1728	know	word2-864	V	0.92	2.04	1.68	1	0.27	0	3626	KNOW
Hill-2015-999-1729	1729	create	word1-865	V	5.13	2.62	1.53	1	0.27	0		
Hill-2015-999-1730	1730	imagine	word2-865	V	5.13	2.62	1.53	1	0.27	0		
Hill-2015-999-1731	1731	do	word1-866	V	4.23	2.46	1.78	1	0.27	0	813	DO
Hill-2015-999-1732	1732	happen	word2-866	V	4.23	2.46	1.78	1	0.27	0	248	HAPPEN
Hill-2015-999-1733	1733	win	word1-867	V	7.85	2.67	2.33	1	0.27	0	866	WIN
Hill-2015-999-1734	1734	accomplish	word2-867	V	7.85	2.67	2.33	1	0.27	0		
Hill-2015-999-1735	1735	give	word1-868	V	1.43	2.83	2.2	1	0.27	0	1447	GIVE
Hill-2015-999-1736	1736	deny	word2-868	V	1.43	2.83	2.2	1	0.27	0	755	DENY
Hill-2015-999-1737	1737	deserve	word1-869	V	5.8	1.69	2.39	1	0.23	0		
Hill-2015-999-1738	1738	earn	word2-869	V	5.8	1.69	2.39	1	0.23	0	733	EARN
Hill-2015-999-1739	1739	get	word1-870	V	1.98	2.38	2.5	1	0.22	0	694	GET
Hill-2015-999-1740	1740	put	word2-870	V	1.98	2.38	2.5	1	0.22	0	998	PUT
Hill-2015-999-1741	1741	locate	word1-871	V	8.73	2.97	2.63	2	0.22	0		
Hill-2015-999-1742	1742	find	word2-871	V	8.73	2.97	2.63	2	0.22	0	719	FIND
Hill-2015-999-1743	1743	appear	word1-872	V	6.28	3.13	3.17	2	0.22	0		
Hill-2015-999-1744	1744	attend	word2-872	V	6.28	3.13	3.17	2	0.22	0		
Hill-2015-999-1745	1745	know	word1-873	V	7.63	1.68	1.86	1	0.21	0	3626	KNOW
Hill-2015-999-1746	1746	comprehend	word2-873	V	7.63	1.68	1.86	1	0.21	0		
Hill-2015-999-1747	1747	pretend	word1-874	V	8.47	2.11	1.53	1	0.21	0	3631	PRETEND
Hill-2015-999-1748	1748	imagine	word2-874	V	8.47	2.11	1.53	1	0.21	0		
Hill-2015-999-1749	1749	satisfy	word1-875	V	7.67	2.04	1.64	1	0.21	0		
Hill-2015-999-1750	1750	please	word2-875	V	7.67	2.04	1.64	1	0.21	0		
Hill-2015-999-1751	1751	cherish	word1-876	V	4.85	1.73	2.37	1	0.21	0		
Hill-2015-999-1752	1752	keep	word2-876	V	4.85	1.73	2.37	1	0.21	0	1477	KEEP
Hill-2015-999-1753	1753	argue	word1-877	V	5.15	2.75	1.59	1	0.21	0		
Hill-2015-999-1754	1754	differ	word2-877	V	5.15	2.75	1.59	1	0.21	0		
Hill-2015-999-1755	1755	overcome	word1-878	V	6.25	2.28	2.12	1	0.21	0	1999	OVERCOME
Hill-2015-999-1756	1756	dominate	word2-878	V	6.25	2.28	2.12	1	0.21	0		
Hill-2015-999-1757	1757	behave	word1-879	V	7.3	1.78	2.67	1	0.21	0		
Hill-2015-999-1758	1758	obey	word2-879	V	7.3	1.78	2.67	1	0.21	0	1635	OBEY
Hill-2015-999-1759	1759	cooperate	word1-880	V	6.43	1.87	2.59	1	0.21	0		
Hill-2015-999-1760	1760	participate	word2-880	V	6.43	1.87	2.59	1	0.21	0		
Hill-2015-999-1761	1761	achieve	word1-881	V	4.42	2.29	2.22	1	0.21	0		
Hill-2015-999-1762	1762	try	word2-881	V	4.42	2.29	2.22	1	0.21	0	1812	TRY
Hill-2015-999-1763	1763	fail	word1-882	V	3.33	3	1.9	1	0.21	0	3861	FAIL
Hill-2015-999-1764	1764	discourage	word2-882	V	3.33	3	1.9	1	0.21	0		
Hill-2015-999-1765	1765	begin	word1-883	V	1.28	2.56	2.56	1	0.21	0	1806	BEGIN
Hill-2015-999-1766	1766	quit	word2-883	V	1.28	2.56	2.56	1	0.21	0		
Hill-2015-999-1767	1767	say	word1-884	V	3.82	2.58	2.59	1	0.21	0	1458	SAY
Hill-2015-999-1768	1768	participate	word2-884	V	3.82	2.58	2.59	1	0.21	0		
Hill-2015-999-1769	1769	come	word1-885	V	2.42	2.72	2.55	2	0.21	0	1446	COME
Hill-2015-999-1770	1770	bring	word2-885	V	2.42	2.72	2.55	2	0.21	0	692	BRING
Hill-2015-999-1771	1771	declare	word1-886	V	9.08	2	3.31	2	0.21	0		
Hill-2015-999-1772	1772	announce	word2-886	V	9.08	2	3.31	2	0.21	0	9	ANNOUNCE
Hill-2015-999-1773	1773	read	word1-887	V	4.7	3.56	1.86	2	0.21	0	724	READ
Hill-2015-999-1774	1774	comprehend	word2-887	V	4.7	3.56	1.86	2	0.21	0		
Hill-2015-999-1775	1775	take	word1-888	V	2.47	3.06	2.53	2	0.21	0	1749	TAKE
Hill-2015-999-1776	1776	leave	word2-888	V	2.47	3.06	2.53	2	0.21	0	1752	LEAVE
Hill-2015-999-1777	1777	proclaim	word1-889	V	8.18	2.36	3.31	2	0.21	0		
Hill-2015-999-1778	1778	announce	word2-889	V	8.18	2.36	3.31	2	0.21	0	9	ANNOUNCE
Hill-2015-999-1779	1779	acquire	word1-890	V	8.57	2.93	3	2	0.21	0	3892	ACQUIRE (SOMETHING)
Hill-2015-999-1780	1780	obtain	word2-890	V	8.57	2.93	3	2	0.21	0		
Hill-2015-999-1781	1781	conclude	word1-891	V	7.75	1.78	1.92	1	0.2	0		
Hill-2015-999-1782	1782	decide	word2-891	V	7.75	1.78	1.92	1	0.2	0	685	DECIDE
Hill-2015-999-1783	1783	please	word1-892	V	2.98	1.64	2.59	1	0.2	0		
Hill-2015-999-1784	1784	plead	word2-892	V	2.98	1.64	2.59	1	0.2	0		
Hill-2015-999-1785	1785	argue	word1-893	V	4.83	2.75	1.83	1	0.2	0		
Hill-2015-999-1786	1786	prove	word2-893	V	4.83	2.75	1.83	1	0.2	0		
Hill-2015-999-1787	1787	ask	word1-894	V	6.47	2.52	2.59	1	0.2	0	1828	ASK (REQUEST)
Hill-2015-999-1788	1788	plead	word2-894	V	6.47	2.52	2.59	1	0.2	0		
Hill-2015-999-1789	1789	find	word1-895	V	0.77	2.63	2.86	2	0.2	0	719	FIND
Hill-2015-999-1790	1790	disappear	word2-895	V	0.77	2.63	2.86	2	0.2	0	485	DISAPPEAR
Hill-2015-999-1791	1791	inspect	word1-896	V	8.75	3.31	2.86	2	0.2	0		
Hill-2015-999-1792	1792	examine	word2-896	V	8.75	3.31	2.86	2	0.2	0		
Hill-2015-999-1793	1793	verify	word1-897	V	4.08	2.1	1.45	1	0.17	0		
Hill-2015-999-1794	1794	justify	word2-897	V	4.08	2.1	1.45	1	0.17	0		
Hill-2015-999-1795	1795	assume	word1-898	V	4.85	1.75	2	1	0.17	0		
Hill-2015-999-1796	1796	predict	word2-898	V	4.85	1.75	2	1	0.17	0		
Hill-2015-999-1797	1797	learn	word1-899	V	4.17	2.2	1.85	1	0.17	0	504	LEARN
Hill-2015-999-1798	1798	evaluate	word2-899	V	4.17	2.2	1.85	1	0.17	0		
Hill-2015-999-1799	1799	argue	word1-900	V	5	2.75	1.45	1	0.17	0		
Hill-2015-999-1800	1800	justify	word2-900	V	5	2.75	1.45	1	0.17	0		
Hill-2015-999-1801	1801	make	word1-901	V	4.77	2.67	1.54	1	0.17	0	734	MAKE
Hill-2015-999-1802	1802	become	word2-901	V	4.77	2.67	1.54	1	0.17	0	1990	BECOME
Hill-2015-999-1803	1803	discover	word1-902	V	4.83	2.37	2.23	1	0.17	0		
Hill-2015-999-1804	1804	originate	word2-902	V	4.83	2.37	2.23	1	0.17	0		
Hill-2015-999-1805	1805	achieve	word1-903	V	7.5	2.29	2.33	1	0.17	0		
Hill-2015-999-1806	1806	succeed	word2-903	V	7.5	2.29	2.33	1	0.17	0	1112	SUCCEED
Hill-2015-999-1807	1807	give	word1-904	V	3.65	2.83	2.5	2	0.17	0	1447	GIVE
Hill-2015-999-1808	1808	put	word2-904	V	3.65	2.83	2.5	2	0.17	0	998	PUT
Hill-2015-999-1809	1809	understand	word1-905	V	4.68	2.28	3.47	2	0.17	0	1536	UNDERSTAND
Hill-2015-999-1810	1810	listen	word2-905	V	4.68	2.28	3.47	2	0.17	0	1608	LISTEN
Hill-2015-999-1811	1811	expand	word1-906	V	8.27	3.36	3.03	2	0.17	0		
Hill-2015-999-1812	1812	grow	word2-906	V	8.27	3.36	3.03	2	0.17	0	479	GROW
Hill-2015-999-1813	1813	borrow	word1-907	V	1.73	3.1	3.35	2	0.17	0	1823	BORROW
Hill-2015-999-1814	1814	sell	word2-907	V	1.73	3.1	3.35	2	0.17	0	1571	SELL
Hill-2015-999-1815	1815	keep	word1-908	V	5.4	2.37	2.86	2	0.15	0	1477	KEEP
Hill-2015-999-1816	1816	protect	word2-908	V	5.4	2.37	2.86	2	0.15	0	2900	PROTECT
Hill-2015-999-1817	1817	explain	word1-909	V	4.1	1.97	1.83	1	0.14	0	1626	EXPLAIN
Hill-2015-999-1818	1818	prove	word2-909	V	4.1	1.97	1.83	1	0.14	0		
Hill-2015-999-1819	1819	assume	word1-910	V	3.72	1.75	2.11	1	0.14	0		
Hill-2015-999-1820	1820	pretend	word2-910	V	3.72	1.75	2.11	1	0.14	0	3631	PRETEND
Hill-2015-999-1821	1821	agree	word1-911	V	4.13	2.31	1.64	1	0.14	0	3643	AGREE
Hill-2015-999-1822	1822	please	word2-911	V	4.13	2.31	1.64	1	0.14	0		
Hill-2015-999-1823	1823	forgive	word1-912	V	3.92	1.92	2.04	1	0.14	0	1528	FORGIVE
Hill-2015-999-1824	1824	forget	word2-912	V	3.92	1.92	2.04	1	0.14	0	1523	FORGET
Hill-2015-999-1825	1825	clarify	word1-913	V	8.33	2.07	1.97	1	0.14	0		
Hill-2015-999-1826	1826	explain	word2-913	V	8.33	2.07	1.97	1	0.14	0	1626	EXPLAIN
Hill-2015-999-1827	1827	understand	word1-914	V	4.87	2.28	1.92	1	0.14	0	1536	UNDERSTAND
Hill-2015-999-1828	1828	forgive	word2-914	V	4.87	2.28	1.92	1	0.14	0	1528	FORGIVE
Hill-2015-999-1829	1829	remind	word1-915	V	0.87	2.19	2.04	1	0.14	0		
Hill-2015-999-1830	1830	forget	word2-915	V	0.87	2.19	2.04	1	0.14	0	1523	FORGET
Hill-2015-999-1831	1831	get	word1-916	V	1.6	2.38	1.96	1	0.14	0	694	GET
Hill-2015-999-1832	1832	remain	word2-916	V	1.6	2.38	1.96	1	0.14	0	987	REMAIN
Hill-2015-999-1833	1833	realize	word1-917	V	7.47	2.03	2.37	1	0.14	0		
Hill-2015-999-1834	1834	discover	word2-917	V	7.47	2.03	2.37	1	0.14	0		
Hill-2015-999-1835	1835	require	word1-918	V	1.82	2.07	2.38	1	0.14	0		
Hill-2015-999-1836	1836	inquire	word2-918	V	1.82	2.07	2.38	1	0.14	0	1309	ASK (INQUIRE)
Hill-2015-999-1837	1837	ignore	word1-919	V	1.07	2.22	2.52	1	0.14	0	41	IGNORE
Hill-2015-999-1838	1838	ask	word2-919	V	1.07	2.22	2.52	1	0.14	0	1828	ASK (REQUEST)
Hill-2015-999-1839	1839	think	word1-920	V	4.77	2.41	2.38	1	0.14	0	2271	THINK
Hill-2015-999-1840	1840	inquire	word2-920	V	4.77	2.41	2.38	1	0.14	0	1309	ASK (INQUIRE)
Hill-2015-999-1841	1841	reject	word1-921	V	4.78	2.4	2.41	1	0.14	0		
Hill-2015-999-1842	1842	avoid	word2-921	V	4.78	2.4	2.41	1	0.14	0	3639	AVOID
Hill-2015-999-1843	1843	argue	word1-922	V	6.23	2.75	2.07	1	0.14	0		
Hill-2015-999-1844	1844	persuade	word2-922	V	6.23	2.75	2.07	1	0.14	0	3645	PERSUADE
Hill-2015-999-1845	1845	pursue	word1-923	V	3.17	2.83	2.07	1	0.14	0	1047	PURSUE
Hill-2015-999-1846	1846	persuade	word2-923	V	3.17	2.83	2.07	1	0.14	0	3645	PERSUADE
Hill-2015-999-1847	1847	accept	word1-924	V	3.73	3.03	1.92	1	0.14	0		
Hill-2015-999-1848	1848	forgive	word2-924	V	3.73	3.03	1.92	1	0.14	0	1528	FORGIVE
Hill-2015-999-1849	1849	do	word1-925	V	1.17	2.46	2.56	1	0.14	0	813	DO
Hill-2015-999-1850	1850	quit	word2-925	V	1.17	2.46	2.56	1	0.14	0		
Hill-2015-999-1851	1851	investigate	word1-926	V	8.1	2.27	2.86	1	0.14	0	2010	INVESTIGATE
Hill-2015-999-1852	1852	examine	word2-926	V	8.1	2.27	2.86	1	0.14	0		
Hill-2015-999-1853	1853	discuss	word1-927	V	6.67	3.17	1.97	1	0.14	0		
Hill-2015-999-1854	1854	explain	word2-927	V	6.67	3.17	1.97	1	0.14	0	1626	EXPLAIN
Hill-2015-999-1855	1855	owe	word1-928	V	2.32	2.07	3.07	1	0.14	0	369	OWE
Hill-2015-999-1856	1856	lend	word2-928	V	2.32	2.07	3.07	1	0.14	0	582	LEND
Hill-2015-999-1857	1857	explore	word1-929	V	8.48	2.9	2.37	2	0.14	0		
Hill-2015-999-1858	1858	discover	word2-929	V	8.48	2.9	2.37	2	0.14	0		
Hill-2015-999-1859	1859	complain	word1-930	V	4.8	2.6	2.75	2	0.14	0	3642	COMPLAIN
Hill-2015-999-1860	1860	argue	word2-930	V	4.8	2.6	2.75	2	0.14	0		
Hill-2015-999-1861	1861	withdraw	word1-931	V	6.38	3.04	2.4	2	0.14	0		
Hill-2015-999-1862	1862	reject	word2-931	V	6.38	3.04	2.4	2	0.14	0		
Hill-2015-999-1863	1863	keep	word1-932	V	2.25	2.37	3.1	2	0.14	0	1477	KEEP
Hill-2015-999-1864	1864	borrow	word2-932	V	2.25	2.37	3.1	2	0.14	0	1823	BORROW
Hill-2015-999-1865	1865	beg	word1-933	V	6	2.96	2.52	2	0.14	0	3534	BEG
Hill-2015-999-1866	1866	ask	word2-933	V	6	2.96	2.52	2	0.14	0	1828	ASK (REQUEST)
Hill-2015-999-1867	1867	arrange	word1-934	V	8.27	2.79	2.72	2	0.14	0	1568	ARRANGE
Hill-2015-999-1868	1868	organize	word2-934	V	8.27	2.79	2.72	2	0.14	0		
Hill-2015-999-1869	1869	reduce	word1-935	V	8.02	2	3.55	2	0.14	0		
Hill-2015-999-1870	1870	shrink	word2-935	V	8.02	2	3.55	2	0.14	0	54	SHRINK
Hill-2015-999-1871	1871	speak	word1-936	V	4.67	3.7	2.03	2	0.14	0	1623	SPEAK
Hill-2015-999-1872	1872	acknowledge	word2-936	V	4.67	3.7	2.03	2	0.14	0		
Hill-2015-999-1873	1873	give	word1-937	V	2.22	2.83	3.1	2	0.14	0	1447	GIVE
Hill-2015-999-1874	1874	borrow	word2-937	V	2.22	2.83	3.1	2	0.14	0	1823	BORROW
Hill-2015-999-1875	1875	kill	word1-938	V	2.63	3.9	2.31	2	0.14	0	1417	KILL
Hill-2015-999-1876	1876	defend	word2-938	V	2.63	3.9	2.31	2	0.14	0	1330	DEFEND
Hill-2015-999-1877	1877	disappear	word1-939	V	5.8	2.86	3.55	2	0.14	0	485	DISAPPEAR
Hill-2015-999-1878	1878	shrink	word2-939	V	5.8	2.86	3.55	2	0.14	0	54	SHRINK
Hill-2015-999-1879	1879	deliver	word1-940	V	3.88	3.12	4.04	2	0.14	0	2033	DELIVER
Hill-2015-999-1880	1880	carry	word2-940	V	3.88	3.12	4.04	2	0.14	0	700	CARRY
Hill-2015-999-1881	1881	breathe	word1-941	V	1.37	4.07	3.97	3	0.14	0	1407	BREATHE
Hill-2015-999-1882	1882	choke	word2-941	V	1.37	4.07	3.97	3	0.14	0	129	CHOKE
Hill-2015-999-1883	1883	acknowledge	word1-942	V	5.3	2.03	3.04	1	0.13	0		
Hill-2015-999-1884	1884	notify	word2-942	V	5.3	2.03	3.04	1	0.13	0		
Hill-2015-999-1885	1885	become	word1-943	V	2.63	1.54	1.75	1	0.11	0	1990	BECOME
Hill-2015-999-1886	1886	seem	word2-943	V	2.63	1.54	1.75	1	0.11	0	1521	SEEM
Hill-2015-999-1887	1887	pretend	word1-944	V	4.68	2.11	1.75	1	0.11	0	3631	PRETEND
Hill-2015-999-1888	1888	seem	word2-944	V	4.68	2.11	1.75	1	0.11	0	1521	SEEM
Hill-2015-999-1889	1889	accomplish	word1-945	V	4	2.33	1.54	1	0.11	0		
Hill-2015-999-1890	1890	become	word2-945	V	4	2.33	1.54	1	0.11	0	1990	BECOME
Hill-2015-999-1891	1891	contemplate	word1-946	V	8.82	1.71	2.41	1	0.11	0		
Hill-2015-999-1892	1892	think	word2-946	V	8.82	1.71	2.41	1	0.11	0	2271	THINK
Hill-2015-999-1893	1893	determine	word1-947	V	5.8	2.13	2	1	0.11	0		
Hill-2015-999-1894	1894	predict	word2-947	V	5.8	2.13	2	1	0.11	0		
Hill-2015-999-1895	1895	please	word1-948	V	5	1.64	2.55	1	0.11	0		
Hill-2015-999-1896	1896	entertain	word2-948	V	5	1.64	2.55	1	0.11	0		
Hill-2015-999-1897	1897	remain	word1-949	V	5.75	1.96	2.32	1	0.11	0	987	REMAIN
Hill-2015-999-1898	1898	retain	word2-949	V	5.75	1.96	2.32	1	0.11	0		
Hill-2015-999-1899	1899	pretend	word1-950	V	7.03	2.11	2.18	1	0.11	0	3631	PRETEND
Hill-2015-999-1900	1900	portray	word2-950	V	7.03	2.11	2.18	1	0.11	0		
Hill-2015-999-1901	1901	forget	word1-951	V	0.63	2.04	2.32	1	0.11	0	1523	FORGET
Hill-2015-999-1902	1902	retain	word2-951	V	0.63	2.04	2.32	1	0.11	0		
Hill-2015-999-1903	1903	want	word1-952	V	4.78	1.93	2.62	1	0.11	0	1784	WANT
Hill-2015-999-1904	1904	choose	word2-952	V	4.78	1.93	2.62	1	0.11	0	1750	CHOOSE
Hill-2015-999-1905	1905	lose	word1-953	V	0.77	2.25	2.38	1	0.11	0	1660	LOSE
Hill-2015-999-1906	1906	get	word2-953	V	0.77	2.25	2.38	1	0.11	0	694	GET
Hill-2015-999-1907	1907	try	word1-954	V	2.62	2.22	2.41	1	0.11	0	1812	TRY
Hill-2015-999-1908	1908	think	word2-954	V	2.62	2.22	2.41	1	0.11	0	2271	THINK
Hill-2015-999-1909	1909	become	word1-955	V	4.77	1.54	3.13	1	0.11	0	1990	BECOME
Hill-2015-999-1910	1910	appear	word2-955	V	4.77	1.54	3.13	1	0.11	0		
Hill-2015-999-1911	1911	leave	word1-956	V	4.42	2.53	2.22	1	0.11	0	1752	LEAVE
Hill-2015-999-1912	1912	ignore	word2-956	V	4.42	2.53	2.22	1	0.11	0	41	IGNORE
Hill-2015-999-1913	1913	accept	word1-957	V	2.75	3.03	1.74	1	0.11	0		
Hill-2015-999-1914	1914	recommend	word2-957	V	2.75	3.03	1.74	1	0.11	0	2759	RECOMMEND
Hill-2015-999-1915	1915	leave	word1-958	V	3.57	2.53	2.28	1	0.11	0	1752	LEAVE
Hill-2015-999-1916	1916	wander	word2-958	V	3.57	2.53	2.28	1	0.11	0	3666	WANDER
Hill-2015-999-1917	1917	keep	word1-959	V	1.05	2.37	2.83	2	0.11	0	1477	KEEP
Hill-2015-999-1918	1918	give	word2-959	V	1.05	2.37	2.83	2	0.11	0	1447	GIVE
Hill-2015-999-1919	1919	give	word1-960	V	5.15	2.83	2.41	2	0.11	0	1447	GIVE
Hill-2015-999-1920	1920	allow	word2-960	V	5.15	2.83	2.41	2	0.11	0		
Hill-2015-999-1921	1921	bring	word1-961	V	2.97	2.55	2.7	2	0.11	0	692	BRING
Hill-2015-999-1922	1922	send	word2-961	V	2.97	2.55	2.7	2	0.11	0	1127	SEND
Hill-2015-999-1923	1923	absorb	word1-962	V	5.48	3.11	2.2	2	0.11	0		
Hill-2015-999-1924	1924	learn	word2-962	V	5.48	3.11	2.2	2	0.11	0	504	LEARN
Hill-2015-999-1925	1925	acquire	word1-963	V	6.38	2.93	2.63	2	0.11	0	3892	ACQUIRE (SOMETHING)
Hill-2015-999-1926	1926	find	word2-963	V	6.38	2.93	2.63	2	0.11	0	719	FIND
Hill-2015-999-1927	1927	leave	word1-964	V	0.97	2.53	3.13	2	0.11	0	1752	LEAVE
Hill-2015-999-1928	1928	appear	word2-964	V	0.97	2.53	3.13	2	0.11	0		
Hill-2015-999-1929	1929	create	word1-965	V	0.63	2.62	3.08	2	0.11	0		
Hill-2015-999-1930	1930	destroy	word2-965	V	0.63	2.62	3.08	2	0.11	0	681	DESTROY
Hill-2015-999-1931	1931	begin	word1-966	V	7.42	2.56	3.15	2	0.11	0	1806	BEGIN
Hill-2015-999-1932	1932	go	word2-966	V	7.42	2.56	3.15	2	0.11	0	695	GO
Hill-2015-999-1933	1933	get	word1-967	V	5.08	2.38	3.35	2	0.11	0	694	GET
Hill-2015-999-1934	1934	buy	word2-967	V	5.08	2.38	3.35	2	0.11	0	1869	BUY
Hill-2015-999-1935	1935	collect	word1-968	V	6.67	3.34	2.42	2	0.11	0		
Hill-2015-999-1936	1936	save	word2-968	V	6.67	3.34	2.42	2	0.11	0		
Hill-2015-999-1937	1937	replace	word1-969	V	5.73	3	2.79	2	0.11	0		
Hill-2015-999-1938	1938	restore	word2-969	V	5.73	3	2.79	2	0.11	0		
Hill-2015-999-1939	1939	join	word1-970	V	8.1	2.86	3	2	0.11	0	1743	JOIN
Hill-2015-999-1940	1940	add	word2-970	V	8.1	2.86	3	2	0.11	0	2882	ADD
Hill-2015-999-1941	1941	join	word1-971	V	5.35	2.86	3.03	2	0.11	0	1743	JOIN
Hill-2015-999-1942	1942	marry	word2-971	V	5.35	2.86	3.03	2	0.11	0	203	MARRY
Hill-2015-999-1943	1943	accept	word1-972	V	1.58	3.03	3.12	2	0.11	0		
Hill-2015-999-1944	1944	deliver	word2-972	V	1.58	3.03	3.12	2	0.11	0	2033	DELIVER
Hill-2015-999-1945	1945	attach	word1-973	V	7.75	3.33	2.86	2	0.11	0	3894	ATTACH
Hill-2015-999-1946	1946	join	word2-973	V	7.75	3.33	2.86	2	0.11	0	1743	JOIN
Hill-2015-999-1947	1947	put	word1-974	V	3	2.5	3.7	2	0.11	0	998	PUT
Hill-2015-999-1948	1948	hang	word2-974	V	3	2.5	3.7	2	0.11	0	2884	HANG
Hill-2015-999-1949	1949	go	word1-975	V	0.97	3.15	3.35	2	0.11	0	695	GO
Hill-2015-999-1950	1950	sell	word2-975	V	0.97	3.15	3.35	2	0.11	0	1571	SELL
Hill-2015-999-1951	1951	communicate	word1-976	V	3.55	3.43	3.21	2	0.11	0		
Hill-2015-999-1952	1952	pray	word2-976	V	3.55	3.43	3.21	2	0.11	0	24	PRAY
Hill-2015-999-1953	1953	give	word1-977	V	0.5	2.83	3.84	2	0.11	0	1447	GIVE
Hill-2015-999-1954	1954	steal	word2-977	V	0.5	2.83	3.84	2	0.11	0	713	STEAL
Hill-2015-999-1955	1955	add	word1-978	V	4.92	3	3.71	2	0.11	0	2882	ADD
Hill-2015-999-1956	1956	build	word2-978	V	4.92	3	3.71	2	0.11	0	1840	BUILD
Hill-2015-999-1957	1957	bring	word1-979	V	2.62	2.55	2.79	2	0.1	0	692	BRING
Hill-2015-999-1958	1958	restore	word2-979	V	2.62	2.55	2.79	2	0.1	0		
Hill-2015-999-1959	1959	comprehend	word1-980	V	2.55	1.86	2.04	1	0	0		
Hill-2015-999-1960	1960	satisfy	word2-980	V	2.55	1.86	2.04	1	0	0		
Hill-2015-999-1961	1961	portray	word1-981	V	1.18	2.18	1.92	1	0	0		
Hill-2015-999-1962	1962	decide	word2-981	V	1.18	2.18	1.92	1	0	0	685	DECIDE
Hill-2015-999-1963	1963	organize	word1-982	V	1.77	2.72	1.54	1	0	0		
